iter	M_lnCltot(1)	M_lnClmet(1)	M_lnkufrac(1)	M_lnVdist(1)	M_lnVdistmet(1)	M_lnkgutabs(1)	M_lnFgluc(1)	SD_lnCltot(1)	SD_lnClmet(1)	SD_lnkufrac(1)	SD_lnVdist(1)	SD_lnVdistmet(1)	SD_lnkgutabs(1)	SD_lnFgluc(1)	GSD_Ccpt(1)	GSD_Ctot(1)	GSD_Qu(1)	GSD_Qu_tot(1)	lnCltot(1.1)	lnClmet(1.1)	lnkufrac(1.1)	lnVdist(1.1)	lnVdistmet(1.1)	lnkgutabs(1.1)	lnFgluc(1.1)	lnCltot(1.2)	lnClmet(1.2)	lnkufrac(1.2)	lnVdist(1.2)	lnVdistmet(1.2)	lnkgutabs(1.2)	lnFgluc(1.2)	lnCltot(1.3)	lnClmet(1.3)	lnkufrac(1.3)	lnVdist(1.3)	lnVdistmet(1.3)	lnkgutabs(1.3)	lnFgluc(1.3)	lnCltot(1.4)	lnClmet(1.4)	lnkufrac(1.4)	lnVdist(1.4)	lnVdistmet(1.4)	lnkgutabs(1.4)	lnFgluc(1.4)	lnCltot(1.5)	lnClmet(1.5)	lnkufrac(1.5)	lnVdist(1.5)	lnVdistmet(1.5)	lnkgutabs(1.5)	lnFgluc(1.5)	lnCltot(1.6)	lnClmet(1.6)	lnkufrac(1.6)	lnVdist(1.6)	lnVdistmet(1.6)	lnkgutabs(1.6)	lnFgluc(1.6)	lnCltot(1.7)	lnClmet(1.7)	lnkufrac(1.7)	lnVdist(1.7)	lnVdistmet(1.7)	lnkgutabs(1.7)	lnFgluc(1.7)	lnCltot(1.8)	lnClmet(1.8)	lnkufrac(1.8)	lnVdist(1.8)	lnVdistmet(1.8)	lnkgutabs(1.8)	lnFgluc(1.8)	lnCltot(1.9)	lnClmet(1.9)	lnkufrac(1.9)	lnVdist(1.9)	lnVdistmet(1.9)	lnkgutabs(1.9)	lnFgluc(1.9)	lnCltot(1.10)	lnClmet(1.10)	lnkufrac(1.10)	lnVdist(1.10)	lnVdistmet(1.10)	lnkgutabs(1.10)	lnFgluc(1.10)	LnPrior	LnData	LnPosterior
26100	0.214812	2.90843	-1.67218	1.26824	2.23108	3.42801	-2.47612	0.408431	0.0971652	0.418089	0.619048	0.229831	0.0928857	0.622059	2.01869	1.83465	1.1005	1.10449	-1.95049	-0.623834	-0.404887	-0.71154	0.0799715	0.0205572	-0.825776	2.3282	-0.935341	1.89743	0.569992	-0.227934	-0.975582	-0.569809	-1.12493	-0.963948	-0.641897	-0.905764	-1.58713	0.316398	0.968508	0.823768	0.126134	1.97079	0.18542	0.911491	0.0118189	2.39528	0.592939	0.469104	0.680856	0.720055	-1.79723	0.0447468	1.84392	-1.14245	1.68918	-0.811612	0.552412	0.713282	-0.654586	-0.316028	-0.821861	-1.56133	1.53549	-1.8232	0.294692	0.314832	0.280952	1.12048	-0.146003	-0.642299	1.10167	-0.18693	-1.19992	-2.12717	1.44927	1.13765	0.0209055	1.95063	0.301693	-0.270179	-1.70605	0.767564	-0.187836	-0.478965	0.600102	0.510403	-0.211922	-0.415083	-1.334139e+002	-1.396732e+003	-1.530146e+003
26150	0.144655	2.31983	-1.68645	1.34787	1.80385	3.94787	-2.69855	0.473255	0.117236	0.392894	0.601091	0.476043	0.296287	0.751625	2.03667	1.77377	1.10493	1.10442	-1.53625	0.987949	-0.477762	-0.884643	0.595307	1.20917	1.9295e-005	1.53116	2.54045	1.79584	-0.407818	-0.948986	1.2257	0.15465	0.764135	0.738279	-0.610674	0.18697	-1.93307	1.30419	0.813252	1.62508	-0.568314	2.21283	0.462907	-0.363881	0.331839	1.80743	0.179067	-0.371847	0.859688	0.352413	-1.29307	1.6158	1.95674	-0.605055	1.78469	-0.851864	0.643055	0.333753	-0.260921	-0.0347478	-0.669715	1.17332	1.59188	-2.1235	0.322401	1.81903	-0.677058	1.58444	1.40581	-0.554634	0.996813	0.972348	-1.04756	-2.44887	1.23102	-1.26442	0.0172538	1.72769	0.29864	2.14088	-1.31302	1.22158	1.86372	-0.188408	1.01288	0.548177	-0.336184	-0.759493	-1.496337e+002	-1.388953e+003	-1.538587e+003
26200	0.169453	5.27749	-1.73082	1.24641	2.09621	2.76819	-2.49413	0.52922	0.124361	0.383202	0.645306	0.108551	0.203009	0.668217	1.76714	1.85154	1.10678	1.10952	-1.20608	0.568037	-0.177734	-0.639943	0.300152	0.378213	-0.272494	0.37842	-1.23036	2.06581	-0.799207	-0.138848	-1.06565	0.124369	0.218757	-0.237505	-0.525	0.160562	0.0358187	1.21013	0.384149	1.77267	0.287782	2.55847	0.786215	-0.874411	-0.487667	1.91854	0.499177	-0.0216104	0.904967	0.589099	-0.0540062	1.26923	1.57715	-0.531717	0.225416	-0.695752	0.804315	1.5246	0.591209	-0.332855	-0.569201	-0.460361	1.59373	-1.92517	-1.3898	0.652399	-1.16279	1.72828	-0.386506	-0.38212	1.42539	-1.25929	1.71522	-2.50809	0.646274	-0.294372	0.0666921	1.2268	0.30597	-0.99961	-2.64102	1.7287	1.31146	-0.0325188	1.78761	0.0989895	-0.0256466	-0.48351	-1.379644e+002	-1.402303e+003	-1.540268e+003
26250	0.0983958	2.65192	-1.75804	1.23505	2.05558	4.13211	-2.39191	0.59397	0.3636	0.387397	0.47303	0.171759	0.00397132	0.491298	2.02705	1.93234	1.10262	1.10302	-2.0062	0.189783	0.164131	-1.66113	0.439981	-2.67196	-0.881689	1.00745	0.591455	2.19612	-0.27211	-0.621239	-0.789389	-0.457361	-0.0568646	0.247571	-0.41963	-0.67591	2.32774	0.108322	0.757181	0.141439	-1.24843	2.66303	-0.313626	0.223249	0.0579156	2.61942	0.645571	0.25133	0.839801	0.821327	-2.24761	-0.0951725	2.01898	-0.738121	-0.95723	-0.883701	0.510389	1.54301	-1.48791	-0.117996	-0.00478691	0.183378	1.8101	-1.74162	0.458416	-1.11264	0.0898047	1.67368	-1.30548	-0.463423	2.04498	0.029398	2.2571	-2.22601	1.26892	-2.07186	0.0796202	2.36738	0.102923	0.412619	-2.55341	1.37402	0.368521	0.0147638	1.89732	0.125449	0.143115	-1.14807	-1.514942e+002	-1.389842e+003	-1.541336e+003
26300	0.125438	2.45713	-1.7468	1.32923	1.87464	3.74882	-2.47978	0.629368	0.0726284	0.46132	0.375315	0.181361	0.0900898	0.540586	2.0901	2.3856	1.12154	1.11728	-1.22429	1.49501	-0.151532	-1.52412	-1.04741	-0.00257478	-0.305586	0.576737	-1.82062	1.67507	-1.49585	0.665315	0.812652	-0.0683571	-0.0774574	-0.455221	-0.379463	-0.858369	0.21655	1.38538	0.595098	0.758712	1.31374	2.09894	0.322218	-2.01673	-0.13495	2.57992	0.458511	0.550744	0.820647	0.667197	-0.103532	0.575405	2.384	-0.691537	-0.0971221	-0.674186	0.631715	-0.154301	1.45595	-0.673886	0.34784	-0.940126	1.28327	-2.12327	1.05857	-0.239738	0.344311	1.99794	-0.687772	-0.60727	0.727529	-0.794778	0.410296	-1.88505	0.558519	-0.336661	0.0358738	2.01744	0.162085	-0.307877	-1.60376	1.32786	-1.26226	-0.268153	2.06797	0.964527	1.49848	-0.187858	-1.358004e+002	-1.408342e+003	-1.544143e+003
26350	0.190103	2.53847	-1.71695	1.27324	2.32537	3.2317	-2.68605	0.518681	0.129832	0.408624	0.363846	0.226323	0.166948	0.790111	1.83831	1.79869	1.11139	1.11693	-0.961982	-1.82927	-0.500551	-1.37489	-0.630562	0.127958	-0.00192734	0.47334	1.44384	1.92633	-1.17905	-0.538709	1.14047	0.722092	-0.503511	-1.17214	-0.552662	-1.27067	0.0289881	1.29108	0.699957	0.524565	-0.0153803	2.23477	-0.290739	-0.275689	1.15227	2.2004	0.272737	1.07521	0.69618	0.368154	0.144282	-1.88487	1.75933	-0.894077	-0.213397	-0.749003	0.842248	-0.695032	-2.16774	-0.142193	-0.265331	-1.10007	1.71621	-2.59208	0.480548	1.20657	-0.4942	2.20275	-0.412093	-0.603207	2.29679	0.653713	0.991468	-1.71255	1.25377	-0.608659	0.109965	3.04293	1.36934	0.132657	-1.17314	1.0187	1.49686	-0.0948947	1.89485	0.472967	0.999945	-0.135023	-1.443816e+002	-1.389501e+003	-1.533883e+003
26400	0.181023	3.55418	-1.72859	1.41114	2.64519	3.05312	-2.71401	0.547958	0.066855	0.393619	0.447936	0.148376	0.266593	0.720852	1.85593	1.90361	1.10794	1.10286	-1.73074	1.59625	-0.200928	-1.71115	1.22607	-2.37063	0.0508806	0.322962	0.645883	2.13923	-1.18362	0.856673	0.97721	0.617913	-0.534216	-1.11069	-0.67463	-1.4543	-0.326808	-2.96151	1.00973	1.27781	-0.572486	2.30277	0.148622	1.5223	1.09169	2.11396	-0.0506272	0.0984915	0.572557	-0.380597	-2.27834	0.622678	1.95169	-0.323606	-0.755872	-0.880055	0.803033	-1.65872	-0.388418	0.00391451	0.0473188	0.494957	1.54456	-2.4979	-1.45521	-0.795684	0.466769	2.02536	0.737639	-0.592753	2.13541	-1.41297	-0.614971	-1.70085	1.06609	-1.05382	0.0420294	1.85429	-0.961885	1.26425	-1.77218	1.68796	1.24648	-0.0791965	2.03158	0.237202	-0.763042	-0.626822	-1.530250e+002	-1.387378e+003	-1.540404e+003
26450	0.174406	4.81853	-1.77007	1.28724	2.60565	3.73998	-2.76098	0.508573	0.0397807	0.388006	0.459031	0.200443	0.145741	0.551891	2.04817	1.92765	1.10251	1.11051	-1.20939	1.74289	-0.00299519	-0.666231	0.0579251	0.0469055	0.122788	0.622114	-1.51868	2.37954	-0.720227	-0.657357	-0.313333	-0.073484	-0.870365	-1.04059	-0.482773	-1.45182	-1.98387	-1.43663	1.24622	0.885101	-1.25254	2.44773	0.312286	0.530961	-0.753847	2.752	0.0829499	-1.08198	0.894703	0.490937	-1.03124	-1.53397	2.44618	-1.13798	1.7389	-0.656906	0.52375	-0.557348	-0.192918	0.299235	-0.124218	-0.619121	1.6453	-2.21815	-0.954011	0.191415	1.21117	2.10927	0.13679	-0.39684	1.21929	2.42695	-1.28379	-2.76214	1.46565	-0.873597	0.170033	2.95225	-0.889911	0.714206	-1.00786	0.534518	1.38283	-0.132201	0.879708	1.20475	0.242682	-0.359592	-1.490709e+002	-1.392793e+003	-1.541863e+003
26500	0.120236	6.48449	-1.77344	1.29153	2.89372	2.63024	-2.90816	0.495839	0.0153087	0.368243	0.517345	0.151687	0.258824	0.705627	1.93781	1.74635	1.10778	1.11773	-1.83368	1.45403	-0.0576103	-1.17554	-1.36687	0.163792	0.746843	0.699064	1.00142	2.19917	-0.616832	0.176088	0.232175	0.463011	-0.937754	-0.916367	-0.332767	-1.15818	-0.643823	0.301706	1.13664	0.417059	-0.0352117	2.71379	-0.547621	0.442664	0.957028	2.3561	0.229209	2.1723	1.16252	0.57661	-1.0608	0.498504	2.30797	-1.44938	-1.13686	-0.670432	0.120939	-1.62829	0.499161	0.218276	0.124407	-0.417568	1.76488	-1.67664	1.06776	-0.341889	1.15975	2.77336	-1.47338	-0.447418	1.86972	-0.648529	-0.0333278	-1.91283	1.70847	-0.704788	0.261908	2.4965	-0.0845689	0.828717	-2.22976	1.20423	0.257562	-0.129272	1.00868	-0.386928	-1.41417	-0.157176	-1.486624e+002	-1.389792e+003	-1.538454e+003
26550	0.121923	4.46717	-1.77168	1.31414	2.02853	3.07824	-2.95505	0.473223	0.251185	0.425205	0.42297	0.304453	0.0734466	0.724588	1.93364	1.80692	1.10604	1.1059	-1.63187	0.336966	-0.0785992	-1.50633	0.599475	0.106858	-0.136627	1.58658	0.733189	2.12357	-0.0646103	0.627055	0.991116	-1.68734	-0.921433	0.482082	-0.197275	-1.49631	0.221273	-0.153934	1.10968	1.19653	-1.49411	2.29015	-0.197533	2.29842	0.101042	2.4244	1.01531	0.0522663	0.858037	0.852473	-0.90779	1.09133	2.13116	-0.845522	-0.3519	-0.568537	0.373482	-0.153329	0.693249	0.0424294	0.629533	-0.931227	1.61815	-1.67784	-1.65525	-1.20893	1.09433	3.68458	0.929209	-0.407007	2.92836	1.23398	-0.392802	-1.6904	1.40031	-0.293223	0.210245	2.52426	2.05218	0.519799	-0.353899	0.542005	-0.414116	-0.0224558	0.796074	0.926089	-0.49475	0.0879735	-1.494452e+002	-1.388578e+003	-1.538024e+003
26600	0.244432	6.05311	-1.7081	1.26297	2.2295	3.75642	-2.78626	0.478083	0.0835204	0.43984	0.43556	0.0344816	0.198773	0.625692	1.86572	1.92995	1.1072	1.10243	-2.04961	1.09911	-0.322573	-1.45828	-1.70043	-0.649935	0.174515	0.968728	0.923866	1.76559	-0.188387	-0.39788	0.959595	0.164185	-0.209954	-0.0331744	-0.492085	-0.135214	-0.547049	0.929198	1.06197	1.05134	-0.502208	2.38483	1.0463	1.14994	0.0864762	2.60777	-0.619204	0.513676	0.854453	-0.298001	-0.480818	-0.483773	2.30801	-1.40103	-0.0114811	-0.71404	0.689475	1.46187	0.504461	0.121537	0.593741	-1.29524	1.36484	-1.26471	-0.107284	-0.660144	0.757961	2.63176	-1.50145	-0.569019	2.50377	-0.089171	1.70119	-1.55658	1.33498	0.224565	0.223052	2.89558	-0.890525	-0.354676	-2.29255	1.02894	-1.86554	-0.312504	1.5627	-0.875123	0.0438972	0.214336	-1.460680e+002	-1.386174e+003	-1.532242e+003
26650	0.246805	2.40359	-1.71229	1.15871	2.04832	2.61097	-2.63143	0.473643	0.11179	0.404161	0.695948	0.321466	0.0308931	0.747995	2.05891	1.75991	1.10113	1.10289	-1.88095	0.339855	-0.129472	-0.612877	-1.16328	1.0594	-0.271419	0.0891652	1.01057	1.80972	-0.790022	0.850217	0.729527	0.0128961	0.16357	-2.67609	-0.50669	0.0430813	0.141543	-1.24011	0.580907	1.90008	-0.0674414	2.30702	0.993789	-1.1219	0.0269313	2.1462	0.144524	-0.16747	0.610915	0.282812	-0.359223	-0.868742	1.94144	-0.85515	-1.03271	-0.74792	0.697917	-2.18039	-1.2526	-0.188024	-0.388755	-0.35458	1.46306	-1.38602	0.695255	0.356799	0.934446	2.33762	2.25684	-0.652791	1.37374	0.587447	1.98898	-1.53106	1.59344	1.4809	0.0821108	2.04041	0.890165	-0.762739	-2.01947	1.58578	-0.80702	-0.251377	1.23468	0.41574	-2.14047	-0.532622	-1.474854e+002	-1.391834e+003	-1.539319e+003
26700	0.327027	1.84939	-1.6821	1.2199	1.88659	2.84801	-2.77829	0.367363	0.205218	0.469664	0.701501	0.368631	0.0933384	0.635965	1.92441	1.99549	1.10091	1.10793	-2.55413	-2.54986	-0.419501	-0.758685	-1.41577	0.550008	0.201864	1.35851	-0.156788	1.60168	-0.0292627	-0.56541	0.72226	0.179602	-0.591321	0.781905	-0.681953	-0.279736	-3.05456	-0.0811063	1.27363	0.617698	-1.8573	1.86496	0.0928799	-1.10782	0.688724	2.60077	0.0956995	-0.511094	0.598608	0.453982	-0.91113	-0.115443	2.28767	-1.12904	0.240948	-0.79932	0.674927	1.05976	0.289925	0.3529	-0.8709	1.16005	1.41839	-1.40104	-0.272471	1.04802	-0.550664	1.81826	-1.28875	-0.422118	1.53558	1.50591	0.153908	-1.81119	0.545818	0.516194	-0.0569188	1.17627	1.38007	-2.78879	-1.34535	0.803537	0.456228	-0.308661	0.751324	-0.296918	-1.33888	-0.0403372	-1.441085e+002	-1.386525e+003	-1.530634e+003
26750	0.295918	3.33515	-1.71045	1.21053	2.22643	2.2431	-2.96899	0.548472	0.225492	0.381846	0.8171	0.43187	0.35094	0.750548	2.02683	1.85491	1.10098	1.10636	-1.75554	-0.221591	-0.0215511	-0.338547	-2.71168	1.01252	0.337649	1.07709	-0.671857	2.17813	-0.228893	-0.466621	0.475117	-0.266719	-0.900419	-1.27482	-0.555619	-0.621015	-1.54223	-1.1647	1.05558	0.664962	-1.1378	2.17796	0.0323608	-0.434983	1.83091	2.90738	0.194518	0.0610164	0.731759	0.294221	-0.300865	-0.47386	2.24345	-1.01897	0.437932	-0.83374	0.387752	1.06087	-0.29368	0.384905	-0.0894279	0.133057	1.62618	-1.05103	-0.665199	0.18436	0.407162	1.50572	0.24306	-0.576946	1.01391	2.51681	1.3519	-2.82621	0.332988	-2.25119	0.0663205	0.942228	0.720894	1.56339	-1.62486	0.766927	1.59645	-0.24754	0.732629	0.558512	-0.962768	-0.174118	-1.510543e+002	-1.385956e+003	-1.537010e+003
26800	0.332613	2.66638	-1.65878	1.27646	1.86467	3.68447	-2.64568	0.607956	0.297646	0.390307	0.847014	0.0301789	0.390027	0.743524	1.83393	2.1723	1.10223	1.11043	-2.17296	-0.616755	-0.288105	-0.866633	0.656421	-1.08302	-0.0215672	-0.135415	-0.314785	1.84642	-0.685083	0.908213	1.01972	-0.274121	-1.03371	1.62858	-0.779053	-0.679315	0.705211	-1.00551	0.890746	0.0844498	0.365174	2.32862	-0.147638	-0.262316	-1.14028	1.54385	0.677673	0.0163836	0.78826	0.875335	-0.431126	0.186457	1.70632	-1.24903	-0.717566	-0.841091	0.293526	-1.23073	-0.538568	-0.306253	-0.500783	1.24614	1.30507	-1.30042	-1.9424	0.194438	0.704936	2.01829	0.969229	-0.655519	1.50176	-0.312285	-0.464848	-2.81581	0.530168	-0.338821	-0.0745592	1.40313	0.622595	-1.12617	-1.44241	1.28871	0.134074	-0.283165	1.33984	-0.269047	-0.579222	-0.208924	-1.420546e+002	-1.391781e+003	-1.533835e+003
26850	0.443152	3.0765	-1.71914	1.28283	2.38564	3.16732	-2.52698	0.618963	0.0450362	0.357351	0.728802	0.17422	0.170467	0.553302	1.69297	2.00387	1.10439	1.11049	-1.73321	0.0778913	-0.319603	-0.793311	0.672971	-0.499993	-0.379852	0.186287	0.696843	2.04033	-0.701968	-0.467418	-0.675067	0.0876445	-0.483354	-0.00641834	-0.553415	-0.413105	-0.100293	0.629701	0.921158	0.291247	0.409995	2.45496	-0.166917	1.37446	0.494703	2.86508	-0.035995	-0.17405	0.973105	0.512252	-0.715268	-0.154331	2.3653	-0.859985	-1.47148	-0.82411	0.64406	-0.775853	0.0806693	-0.347638	-0.636842	-0.707336	1.7741	-1.45677	-0.207179	0.0833566	0.993954	1.87138	-0.404092	-0.806098	1.35583	0.34567	-0.13672	-2.06139	0.968666	0.940632	0.043373	1.81032	-0.588217	-0.774969	-1.92555	0.447585	-0.648335	-0.240656	1.0503	0.0455475	-0.082988	-0.323121	-1.315890e+002	-1.387625e+003	-1.519214e+003
26900	0.385916	3.92968	-1.71042	1.20292	1.98043	2.81543	-2.39287	0.586887	0.0796863	0.350185	0.678448	0.125961	0.0383218	0.490621	1.87673	2.0014	1.10249	1.10244	-2.11439	-1.56911	-0.587116	-1.21703	1.18939	-0.813232	-0.628259	0.23722	-1.41708	2.28781	-0.54293	-0.0731554	0.666627	-0.478829	-0.687176	-0.200594	-0.474086	-0.331381	-1.20611	-0.476624	0.300501	-0.298278	1.58706	2.6462	-0.408052	-0.448266	-1.04662	2.58068	-0.107067	-0.99879	0.908779	0.571481	0.682255	0.632524	2.23011	-1.08861	0.309711	-0.999813	0.608719	0.387529	0.162231	-0.633278	-0.26265	1.17524	1.51588	-1.07331	0.837528	-0.569888	1.24788	2.273	0.413963	-0.715209	2.13492	0.0383537	-0.264643	-3.20685	0.533366	0.32552	-0.00843373	1.52542	1.0011	0.573246	-2.17929	0.764747	0.722655	-0.175571	1.41719	0.842836	1.34796	-0.846042	-1.408601e+002	-1.383110e+003	-1.523970e+003
26950	0.267861	5.57566	-1.67136	1.42731	1.96855	3.07349	-2.32031	0.523019	0.00855523	0.31889	0.619302	0.255369	0.29843	0.726315	1.86604	2.15725	1.10508	1.10234	-1.904	-0.695766	-0.337541	-1.05331	-1.26748	1.58933	-0.493938	1.04923	-0.350002	2.30407	-0.1802	0.701448	0.600497	0.116457	-0.119741	-0.0756866	-0.997946	-0.674181	-1.70662	1.28815	0.205153	0.587955	-1.0481	2.76574	-0.0517882	-1.27318	-0.876122	1.83708	0.431883	-0.596424	0.824807	0.234227	0.495648	-0.629604	1.24747	-0.46222	2.31486	-1.23398	0.797578	-0.597906	1.91872	-0.625203	0.66429	1.52087	1.9362	-0.848155	-0.995335	-0.768703	-0.21087	2.34106	1.28666	-0.849644	1.95502	1.19775	0.874637	-2.37046	1.02028	-0.241786	-0.178925	1.47637	0.609911	1.38392	-1.69678	0.569085	1.53677	-0.443197	0.644755	0.909438	-2.75293	-0.455686	-1.501889e+002	-1.389903e+003	-1.540092e+003
27000	0.171985	3.89509	-1.68571	1.47744	1.63426	2.8844	-2.40265	0.602977	0.283538	0.303799	0.548129	0.368935	0.0459849	0.594401	2.11059	1.95796	1.10066	1.10836	-0.946234	-0.660064	-0.364716	-0.821137	-0.994739	-1.05877	-0.187876	1.41368	0.274758	2.6484	-0.0119518	-1.91276	0.248309	-1.1258	-0.321385	-3.00376	-0.739925	-0.894868	-1.00486	0.155996	0.417361	0.450446	-1.58325	2.81452	-0.332036	0.507061	-0.868845	2.77298	-0.252061	0.495727	0.748311	-0.534576	-0.249439	-0.308116	1.85195	-0.871022	0.729483	-1.33359	-0.0609378	0.233831	0.590612	-0.38092	0.862056	0.425798	2.04787	-0.968723	-0.675204	0.277025	-0.88201	1.89101	0.641566	-0.939742	1.21615	1.60557	0.52494	-2.89462	1.71644	0.0596728	-0.0946749	2.05191	0.920948	-0.00214185	-4.44433	0.63986	-0.755516	-0.397799	0.623738	0.508116	0.130957	-0.615262	-1.517121e+002	-1.391316e+003	-1.543028e+003
27050	0.203302	3.37746	-1.69183	1.40747	1.98745	2.28282	-2.30866	0.57957	0.268602	0.329089	0.484371	0.435875	0.13103	0.653986	1.9134	1.78356	1.1037	1.10365	-0.71387	-0.441627	-0.281796	-0.414641	-3.51366	-0.419873	-0.594938	0.945965	-0.410542	2.43366	-0.81174	0.332101	0.132153	-0.297569	0.0189873	-0.13401	-0.679389	-0.490884	-0.0646589	0.391495	0.183816	1.29406	1.67871	2.75285	0.267394	0.936628	-1.14433	1.32172	0.0132515	0.697558	0.995007	-0.297443	-0.207584	-0.0379978	1.39875	-0.895329	-0.0613997	-1.08765	0.3342	-0.910154	-0.308316	-0.447208	0.876298	0.790061	1.80462	-1.19042	-1.55529	0.440534	0.403175	2.14002	-1.4859	-0.866489	1.31401	1.05662	0.326041	-2.23976	1.04821	1.76035	-0.0246694	2.0405	1.13921	1.005	-2.73989	0.529915	-0.573943	-0.201433	0.583342	0.821054	0.935608	-1.10998	-1.408615e+002	-1.390790e+003	-1.531651e+003
27100	0.296348	2.40138	-1.71198	1.63797	1.78768	2.88389	-2.41904	0.727995	0.218328	0.355855	0.690164	0.342526	0.00198395	0.690165	1.94336	2.02515	1.10547	1.10106	-0.74215	0.131997	-0.324656	-0.819348	0.615728	-1.72991	-0.411645	0.153125	-0.0175809	2.11209	-1.57735	-0.168674	-1.07902	-1.70854	-0.268628	1.74813	-0.779452	-0.89055	-0.161498	2.92756	0.533908	1.20223	-0.170585	2.57346	0.213413	2.66136	-0.723759	1.78954	0.878495	0.376767	0.966248	0.610825	-1.05465	1.12859	1.64696	-0.765161	-1.10188	-0.927252	-0.120676	0.940674	0.228696	-0.212783	0.110311	-0.0941814	1.67297	-1.62678	-0.59196	-0.0992165	-0.0345692	1.44735	-0.928894	-0.653855	1.21134	0.603343	-0.303278	-2.57008	0.68181	-1.17879	0.137855	1.19247	1.63648	-0.0108385	-1.47111	0.667151	-0.23047	-0.258439	0.56634	-0.321787	-0.941962	-0.605657	-1.436200e+002	-1.388109e+003	-1.531729e+003
27150	0.255198	4.96975	-1.71928	1.57573	2.14091	4.08079	-2.17885	0.726145	0.0131408	0.388151	0.597691	0.352406	0.421501	0.616992	2.03654	1.93978	1.10328	1.10485	-0.534659	-1.14019	-0.0302576	-0.371758	-1.22461	-0.407362	-0.881721	0.529231	-0.734604	2.07838	-1.09892	-0.271944	1.46053	-0.925773	-0.187556	1.9948	-0.684199	-0.822066	-1.77499	-1.75055	0.278603	0.579581	-0.0652824	2.40237	0.0680805	0.585985	-0.348836	1.48196	0.351405	-0.223124	0.936412	0.151958	-2.24862	0.0927296	1.34201	-0.751541	0.714853	-0.981172	0.0311383	1.38826	-0.565412	-0.588484	-0.438401	1.82181	1.63744	-2.31102	0.10543	0.281062	-0.891304	1.17249	0.984325	-0.636902	0.674435	0.71409	1.69148	-3.22522	0.612242	-0.484304	0.137432	1.10447	1.08406	0.516448	-2.49629	0.543464	0.136741	-0.217438	0.557123	-0.694764	0.477784	-1.27645	-1.478018e+002	-1.392371e+003	-1.540173e+003
27200	0.171277	3.78524	-1.72179	1.52863	2.49912	2.42863	-2.14453	0.669873	0.417346	0.352052	0.484338	0.207522	0.156816	0.619211	2.05298	1.85808	1.10369	1.11174	-1.4595	-1.06329	-0.29388	-2.01711	0.800436	-2.69549	-0.834379	0.49246	0.186526	2.15074	-1.62483	0.988675	-0.489103	-0.352992	-0.00402735	-0.715756	-0.570266	-0.952767	-1.34922	0.471835	0.0846838	0.625643	1.00559	2.53373	-0.204493	0.29603	-0.26793	1.91151	-0.590534	0.470328	1.05036	-0.912193	0.270146	-1.9501	1.29243	-0.355896	-0.310724	-1.00878	0.522909	-0.00573887	-0.936441	-0.770201	0.359583	0.777612	2.05116	-1.8746	-0.349403	1.16783	-1.33363	1.99129	-2.08051	-0.86151	1.36749	-0.563751	-0.750045	-2.37109	0.819167	0.972493	0.121556	1.64439	0.539033	-0.371469	-2.7939	1.03064	-0.165611	-0.198462	1.16941	-0.344322	1.70459	-1.2881	-1.466922e+002	-1.389818e+003	-1.536510e+003
27250	0.10584	4.73998	-1.7138	1.39414	2.56307	3.9643	-2.1894	0.674033	0.118189	0.366849	0.522404	0.0181951	0.78157	0.658473	2.02601	1.96682	1.10377	1.10072	-1.17818	0.139802	-0.437039	-1.2379	-0.235929	0.324023	-0.568245	0.685342	-2.81729	2.26518	-0.945033	0.605729	-1.98117	-0.726031	-0.18258	0.831742	-0.561864	-0.596197	-1.93529	1.28083	0.43067	0.881174	0.29449	2.7189	0.332451	-0.220586	0.240637	2.3133	-0.490075	-0.533861	0.859766	-1.1446	-0.31352	-0.269825	1.26656	-0.431362	0.418213	-0.86767	0.559219	2.51142	0.0632715	-0.904884	0.0289604	-0.138705	1.42437	-2.00621	-0.161694	2.31161	0.0765002	1.47828	-0.977735	-0.836196	0.892901	0.232835	1.21192	-1.91672	1.39835	-1.05028	-0.038878	2.13088	0.551591	1.10177	-2.05227	0.53381	-2.17596	-0.29361	0.597408	1.89882	0.274966	-0.921809	-1.564369e+002	-1.396673e+003	-1.553110e+003
27300	0.153397	2.85022	-1.72037	1.45373	2.18545	2.75965	-2.35618	0.668117	0.454636	0.389311	0.43628	0.391396	0.307155	0.484907	2.13137	1.94556	1.10756	1.10791	-1.17455	-0.794696	0.00912794	-1.41328	-1.58828	-0.368045	-0.451033	0.828582	-0.726307	1.75406	-1.24477	-0.459392	0.314885	0.181962	-0.135571	0.532674	-0.587472	-1.01076	0.175058	0.673955	0.8038	0.395649	0.627093	2.69749	-0.447629	-1.1545	1.91471	1.94253	-0.309654	-0.328301	0.72964	-0.95366	-0.465454	-0.33886	2.3046	-0.475652	0.798246	-0.902947	0.382158	1.31792	-1.18361	-0.564259	0.54499	0.355979	1.61697	-1.7472	-0.161249	0.661774	0.19969	1.48293	0.733832	-0.54348	1.42184	2.23557	-1.80312	-3.85807	1.47732	0.400507	0.0530418	2.81434	-0.483306	-0.23175	-2.57632	0.258047	0.273192	-0.283593	-0.0830481	1.20171	-0.12746	-0.915028	-1.463885e+002	-1.392657e+003	-1.539046e+003
