Level	Simulation	Output_Var	Time	Data	Prediction

1_2	2	Qu_out	1	14685.5	13583.7
1_2	2	Qu_out	2.83	21688.5	23088.5
1_2	2	Qu_out	8.17	25821.8	26309.1
1_2	2	Qu_out	14.17	26096.3	26370.5
1_2	2	Qu_out	23.75	26163.4	26371.2
1_2	2	Qu_out	27.83	26199.3	26371.2

1_2	2	Qu_tot_out	1	15500.1	16270.1
1_2	2	Qu_tot_out	2.83	24170.5	27897.5
1_2	2	Qu_tot_out	8.17	29538.5	31837.4
1_2	2	Qu_tot_out	14.17	29813	31912.4
1_2	2	Qu_tot_out	23.75	29880.1	31913.3
1_2	2	Qu_tot_out	27.83	29917.6	31913.3

1_2	2	Ccpt	0		0
1_2	2	Ccpt	0.1		0.657069
1_2	2	Ccpt	0.2		0.623388
1_2	2	Ccpt	0.3		0.579017
1_2	2	Ccpt	0.4		0.537557
1_2	2	Ccpt	0.5		0.499062
1_2	2	Ccpt	0.6		0.463322
1_2	2	Ccpt	0.7		0.430143
1_2	2	Ccpt	0.8		0.399339
1_2	2	Ccpt	0.9		0.370742
1_2	2	Ccpt	1		0.344192
1_2	2	Ccpt	1.1		0.319543
1_2	2	Ccpt	1.2		0.29666
1_2	2	Ccpt	1.3		0.275416
1_2	2	Ccpt	1.4		0.255693
1_2	2	Ccpt	1.5		0.237382
1_2	2	Ccpt	1.6		0.220382
1_2	2	Ccpt	1.7		0.2046
1_2	2	Ccpt	1.8		0.189948
1_2	2	Ccpt	1.9		0.176346
1_2	2	Ccpt	2		0.163717
1_2	2	Ccpt	2.1		0.151993
1_2	2	Ccpt	2.2		0.141108
1_2	2	Ccpt	2.3		0.131003
1_2	2	Ccpt	2.4		0.121622
1_2	2	Ccpt	2.5		0.112912
1_2	2	Ccpt	2.6		0.104826
1_2	2	Ccpt	2.7		0.0973193
1_2	2	Ccpt	2.8		0.09035
1_2	2	Ccpt	2.9		0.0838798
1_2	2	Ccpt	3		0.0778729
1_2	2	Ccpt	3.1		0.0722962
1_2	2	Ccpt	3.2		0.0671189
1_2	2	Ccpt	3.3		0.0623123
1_2	2	Ccpt	3.4		0.0578499
1_2	2	Ccpt	3.5		0.0537071
1_2	2	Ccpt	3.6		0.0498603
1_2	2	Ccpt	3.7		0.0462891
1_2	2	Ccpt	3.8		0.0429743
1_2	2	Ccpt	3.9		0.0398966
1_2	2	Ccpt	4		0.0370395
1_2	2	Ccpt	4.1		0.034387
1_2	2	Ccpt	4.2		0.0319245
1_2	2	Ccpt	4.3		0.0296383
1_2	2	Ccpt	4.4		0.0275159
1_2	2	Ccpt	4.5		0.0255454
1_2	2	Ccpt	4.6		0.023716
1_2	2	Ccpt	4.7		0.0220177
1_2	2	Ccpt	4.8		0.0204409
1_2	2	Ccpt	4.9		0.0189771
1_2	2	Ccpt	5		0.0176181
1_2	2	Ccpt	5.1		0.0163564
1_2	2	Ccpt	5.2		0.0151851
1_2	2	Ccpt	5.3		0.0140976
1_2	2	Ccpt	5.4		0.013088
1_2	2	Ccpt	5.5		0.0121508
1_2	2	Ccpt	5.6		0.0112806
1_2	2	Ccpt	5.7		0.0104728
1_2	2	Ccpt	5.8		0.0097228
1_2	2	Ccpt	5.9		0.00902652
1_2	2	Ccpt	6		0.00838011
1_2	2	Ccpt	6.1		0.00777991
1_2	2	Ccpt	6.2		0.00722261
1_2	2	Ccpt	6.3		0.00670528
1_2	2	Ccpt	6.4		0.00622486
1_2	2	Ccpt	6.5		0.00577899
1_2	2	Ccpt	6.6		0.00536515
1_2	2	Ccpt	6.7		0.00498093
1_2	2	Ccpt	6.8		0.00462424
1_2	2	Ccpt	6.9		0.00429308
1_2	2	Ccpt	7		0.00398564
1_2	2	Ccpt	7.1		0.00370022
1_2	2	Ccpt	7.2		0.00343523
1_2	2	Ccpt	7.3		0.00318923
1_2	2	Ccpt	7.4		0.00296084
1_2	2	Ccpt	7.5		0.0027488
1_2	2	Ccpt	7.6		0.00255195
1_2	2	Ccpt	7.7		0.0023692
1_2	2	Ccpt	7.8		0.00219954
1_2	2	Ccpt	7.9		0.00204202
1_2	2	Ccpt	8		0.00189579
1_2	2	Ccpt	8.1		0.00176002
1_2	2	Ccpt	8.2		0.00163398
1_2	2	Ccpt	8.3		0.00151697
1_2	2	Ccpt	8.4		0.00140833
1_2	2	Ccpt	8.5		0.00130748
1_2	2	Ccpt	8.6		0.00121385
1_2	2	Ccpt	8.7		0.00112692
1_2	2	Ccpt	8.8		0.00104622
1_2	2	Ccpt	8.9		0.000971295
1_2	2	Ccpt	9		0.000901738
1_2	2	Ccpt	9.1		0.000837162
1_2	2	Ccpt	9.2		0.00077721
1_2	2	Ccpt	9.3		0.000721552
1_2	2	Ccpt	9.4		0.00066988
1_2	2	Ccpt	9.5		0.000621908
1_2	2	Ccpt	9.6		0.000577372
1_2	2	Ccpt	9.7		0.000536011
1_2	2	Ccpt	9.8		0.000497607
1_2	2	Ccpt	9.9		0.000461964
1_2	2	Ccpt	10		0.000428876
1_2	2	Ccpt	10.1		0.000398164
1_2	2	Ccpt	10.2		0.00036965
1_2	2	Ccpt	10.3		0.000343179
1_2	2	Ccpt	10.4		0.000318603
1_2	2	Ccpt	10.5		0.000295787
1_2	2	Ccpt	10.6		0.000274605
1_2	2	Ccpt	10.7		0.00025494
1_2	2	Ccpt	10.8		0.000236683
1_2	2	Ccpt	10.9		0.000219733
1_2	2	Ccpt	11		0.000203997
1_2	2	Ccpt	11.1		0.000189389
1_2	2	Ccpt	11.2		0.000175826
1_2	2	Ccpt	11.3		0.000163235
1_2	2	Ccpt	11.4		0.000151545
1_2	2	Ccpt	11.5		0.000140693
1_2	2	Ccpt	11.6		0.000130617
1_2	2	Ccpt	11.7		0.000121263
1_2	2	Ccpt	11.8		0.00011258
1_2	2	Ccpt	11.9		0.000104517
1_2	2	Ccpt	12		9.70328e-005
1_2	2	Ccpt	12.1		9.0084e-005
1_2	2	Ccpt	12.2		8.36329e-005
1_2	2	Ccpt	12.3		7.76437e-005
1_2	2	Ccpt	12.4		7.20834e-005
1_2	2	Ccpt	12.5		6.69213e-005
1_2	2	Ccpt	12.6		6.21289e-005
1_2	2	Ccpt	12.7		5.76786e-005
1_2	2	Ccpt	12.8		5.3546e-005
1_2	2	Ccpt	12.9		4.97106e-005
1_2	2	Ccpt	13		4.61507e-005
1_2	2	Ccpt	13.1		4.28458e-005
1_2	2	Ccpt	13.2		3.97775e-005
1_2	2	Ccpt	13.3		3.69289e-005
1_2	2	Ccpt	13.4		3.42844e-005
1_2	2	Ccpt	13.5		3.18292e-005
1_2	2	Ccpt	13.6		2.95498e-005
1_2	2	Ccpt	13.7		2.74337e-005
1_2	2	Ccpt	13.8		2.54691e-005
1_2	2	Ccpt	13.9		2.36451e-005
1_2	2	Ccpt	14		2.19519e-005
1_2	2	Ccpt	14.1		2.03798e-005
1_2	2	Ccpt	14.2		1.89204e-005
1_2	2	Ccpt	14.3		1.75655e-005
1_2	2	Ccpt	14.4		1.63076e-005
1_2	2	Ccpt	14.5		1.51397e-005
1_2	2	Ccpt	14.6		1.40555e-005
1_2	2	Ccpt	14.7		1.3049e-005
1_2	2	Ccpt	14.8		1.21145e-005
1_2	2	Ccpt	14.9		1.1247e-005
1_2	2	Ccpt	15		1.04415e-005
1_2	2	Ccpt	15.1		9.69378e-006
1_2	2	Ccpt	15.2		8.99958e-006
1_2	2	Ccpt	15.3		8.35509e-006
1_2	2	Ccpt	15.4		7.75676e-006
1_2	2	Ccpt	15.5		7.20128e-006
1_2	2	Ccpt	15.6		6.68557e-006
1_2	2	Ccpt	15.7		6.2068e-006
1_2	2	Ccpt	15.8		5.76231e-006
1_2	2	Ccpt	15.9		5.34966e-006
1_2	2	Ccpt	16		4.96655e-006
1_2	2	Ccpt	16.1		4.61088e-006
1_2	2	Ccpt	16.2		4.28068e-006
1_2	2	Ccpt	16.3		3.97413e-006
1_2	2	Ccpt	16.4		3.68953e-006
1_2	2	Ccpt	16.5		3.42532e-006
1_2	2	Ccpt	16.6		3.18002e-006
1_2	2	Ccpt	16.7		2.95229e-006
1_2	2	Ccpt	16.8		2.74087e-006
1_2	2	Ccpt	16.9		2.54459e-006
1_2	2	Ccpt	17		2.36236e-006
1_2	2	Ccpt	17.1		2.19318e-006
1_2	2	Ccpt	17.2		2.03612e-006
1_2	2	Ccpt	17.3		1.89031e-006
1_2	2	Ccpt	17.4		1.75494e-006
1_2	2	Ccpt	17.5		1.62926e-006
1_2	2	Ccpt	17.6		1.51259e-006
1_2	2	Ccpt	17.7		1.40427e-006
1_2	2	Ccpt	17.8		1.30371e-006
1_2	2	Ccpt	17.9		1.21034e-006
1_2	2	Ccpt	18		1.12367e-006
1_2	2	Ccpt	18.1		1.04319e-006
1_2	2	Ccpt	18.2		9.68479e-007
1_2	2	Ccpt	18.3		8.99127e-007
1_2	2	Ccpt	18.4		8.34738e-007
1_2	2	Ccpt	18.5		7.7496e-007
1_2	2	Ccpt	18.6		7.19464e-007
1_2	2	Ccpt	18.7		6.67941e-007
1_2	2	Ccpt	18.8		6.20108e-007
1_2	2	Ccpt	18.9		5.757e-007
1_2	2	Ccpt	19		5.34473e-007
1_2	2	Ccpt	19.1		4.96198e-007
1_2	2	Ccpt	19.2		4.60664e-007
1_2	2	Ccpt	19.3		4.27675e-007
1_2	2	Ccpt	19.4		3.97048e-007
1_2	2	Ccpt	19.5		3.68614e-007
1_2	2	Ccpt	19.6		3.42217e-007
1_2	2	Ccpt	19.7		3.1771e-007
1_2	2	Ccpt	19.8		2.94958e-007
1_2	2	Ccpt	19.9		2.73835e-007
1_2	2	Ccpt	20		2.54225e-007
1_2	2	Ccpt	20.1		2.3602e-007
1_2	2	Ccpt	20.2		2.19118e-007
1_2	2	Ccpt	20.3		2.03426e-007
1_2	2	Ccpt	20.4		1.88858e-007
1_2	2	Ccpt	20.5		1.75333e-007
1_2	2	Ccpt	20.6		1.62777e-007
1_2	2	Ccpt	20.7		1.5112e-007
1_2	2	Ccpt	20.8		1.40298e-007
1_2	2	Ccpt	20.9		1.30251e-007
1_2	2	Ccpt	21		1.20923e-007
1_2	2	Ccpt	21.1		1.12264e-007
1_2	2	Ccpt	21.2		1.04224e-007
1_2	2	Ccpt	21.3		9.67604e-008
1_2	2	Ccpt	21.4		8.98311e-008
1_2	2	Ccpt	21.5		8.33981e-008
1_2	2	Ccpt	21.6		7.74257e-008
1_2	2	Ccpt	21.7		7.1881e-008
1_2	2	Ccpt	21.8		6.67334e-008
1_2	2	Ccpt	21.9		6.19544e-008
1_2	2	Ccpt	22		5.75177e-008
1_2	2	Ccpt	22.1		5.33987e-008
1_2	2	Ccpt	22.2		4.95743e-008
1_2	2	Ccpt	22.3		4.60232e-008
1_2	2	Ccpt	22.4		4.27269e-008
1_2	2	Ccpt	22.5		3.96658e-008
1_2	2	Ccpt	22.6		3.68243e-008
1_2	2	Ccpt	22.7		3.41865e-008
1_2	2	Ccpt	22.8		3.17369e-008
1_2	2	Ccpt	22.9		2.94636e-008
1_2	2	Ccpt	23		2.73532e-008
1_2	2	Ccpt	23.1		2.53944e-008
1_2	2	Ccpt	23.2		2.35759e-008
1_2	2	Ccpt	23.3		2.18875e-008
1_2	2	Ccpt	23.4		2.03201e-008
1_2	2	Ccpt	23.5		1.88649e-008
1_2	2	Ccpt	23.6		1.75139e-008
1_2	2	Ccpt	23.7		1.62597e-008
1_2	2	Ccpt	23.8		1.50953e-008
1_2	2	Ccpt	23.9		1.40143e-008
1_2	2	Ccpt	24		1.30107e-008
1_2	2	Ccpt	24.1		1.2079e-008
1_2	2	Ccpt	24.2		1.1214e-008
1_2	2	Ccpt	24.3		1.04109e-008
1_2	2	Ccpt	24.4		9.66536e-009
1_2	2	Ccpt	24.5		8.9732e-009
1_2	2	Ccpt	24.6		8.3306e-009
1_2	2	Ccpt	24.7		7.73402e-009
1_2	2	Ccpt	24.8		7.18017e-009
1_2	2	Ccpt	24.9		6.66598e-009
1_2	2	Ccpt	25		6.18861e-009
1_2	2	Ccpt	25.1		5.74542e-009
1_2	2	Ccpt	25.2		5.33398e-009
1_2	2	Ccpt	25.3		4.95199e-009
1_2	2	Ccpt	25.4		4.59737e-009
1_2	2	Ccpt	25.5		4.26814e-009
1_2	2	Ccpt	25.6		3.96248e-009
1_2	2	Ccpt	25.7		3.67872e-009
1_2	2	Ccpt	25.8		3.41528e-009
1_2	2	Ccpt	25.9		3.1707e-009
1_2	2	Ccpt	26		2.94363e-009
1_2	2	Ccpt	26.1		2.73283e-009
1_2	2	Ccpt	26.2		2.53711e-009
1_2	2	Ccpt	26.3		2.35538e-009
1_2	2	Ccpt	26.4		2.18671e-009
1_2	2	Ccpt	26.5		2.03008e-009
1_2	2	Ccpt	26.6		1.88467e-009
1_2	2	Ccpt	26.7		1.74969e-009
1_2	2	Ccpt	26.8		1.62436e-009
1_2	2	Ccpt	26.9		1.50799e-009
1_2	2	Ccpt	27		1.39994e-009
1_2	2	Ccpt	27.1		1.29966e-009
1_2	2	Ccpt	27.2		1.20657e-009
1_2	2	Ccpt	27.3		1.12017e-009
1_2	2	Ccpt	27.4		1.03993e-009
1_2	2	Ccpt	27.5		9.65425e-010
1_2	2	Ccpt	27.6		8.96261e-010
1_2	2	Ccpt	27.7		8.32066e-010
1_2	2	Ccpt	27.8		7.7247e-010
1_2	2	Ccpt	27.9		7.1715e-010
1_2	2	Ccpt	28		6.65791e-010
1_2	2	Ccpt	28.1		6.18114e-010
1_2	2	Ccpt	28.2		5.73849e-010
1_2	2	Ccpt	28.3		5.32754e-010
1_2	2	Ccpt	28.4		4.94602e-010
1_2	2	Ccpt	28.5		4.59182e-010
1_2	2	Ccpt	28.6		4.26299e-010
1_2	2	Ccpt	28.7		3.95771e-010
1_2	2	Ccpt	28.8		3.67429e-010
1_2	2	Ccpt	28.9		3.41116e-010
1_2	2	Ccpt	29		3.16688e-010
1_2	2	Ccpt	29.1		2.9401e-010
1_2	2	Ccpt	29.2		2.72955e-010
1_2	2	Ccpt	29.3		2.53408e-010
1_2	2	Ccpt	29.4		2.35261e-010
1_2	2	Ccpt	29.5		2.18413e-010
1_2	2	Ccpt	29.6		2.02772e-010
1_2	2	Ccpt	29.7		1.88251e-010
1_2	2	Ccpt	29.8		1.7477e-010
1_2	2	Ccpt	29.9		1.62254e-010
1_2	2	Ccpt	30		1.50635e-010
1_2	2	Ccpt	30.1		1.39847e-010
1_2	2	Ccpt	30.2		1.29833e-010
1_2	2	Ccpt	30.3		1.20535e-010
1_2	2	Ccpt	30.4		1.11903e-010
1_2	2	Ccpt	30.5		1.03889e-010
1_2	2	Ccpt	30.6		9.64497e-011
1_2	2	Ccpt	30.7		8.95427e-011
1_2	2	Ccpt	30.8		8.31303e-011
1_2	2	Ccpt	30.9		7.71771e-011
1_2	2	Ccpt	31		7.16504e-011
1_2	2	Ccpt	31.1		6.65193e-011
1_2	2	Ccpt	31.2		6.17557e-011
1_2	2	Ccpt	31.3		5.73332e-011
1_2	2	Ccpt	31.4		5.32275e-011
1_2	2	Ccpt	31.5		4.94157e-011
1_2	2	Ccpt	31.6		4.58769e-011
1_2	2	Ccpt	31.7		4.25915e-011
1_2	2	Ccpt	31.8		3.95414e-011
1_2	2	Ccpt	31.9		3.67098e-011
1_2	2	Ccpt	32		3.40809e-011
1_2	2	Ccpt	32.1		3.16402e-011
1_2	2	Ccpt	32.2		2.93744e-011
1_2	2	Ccpt	32.3		2.72709e-011
1_2	2	Ccpt	32.4		2.53179e-011
1_2	2	Ccpt	32.5		2.35048e-011
1_2	2	Ccpt	32.6		2.18211e-011
1_2	2	Ccpt	32.7		2.02941e-011
1_2	2	Ccpt	32.8		1.88757e-011
1_2	2	Ccpt	32.9		1.75565e-011
1_2	2	Ccpt	33		1.63294e-011
1_2	2	Ccpt	33.1		1.51881e-011
1_2	2	Ccpt	33.2		1.41266e-011
1_2	2	Ccpt	33.3		1.31393e-011
1_2	2	Ccpt	33.4		1.2221e-011
1_2	2	Ccpt	33.5		1.13669e-011
1_2	2	Ccpt	33.6		1.05724e-011
1_2	2	Ccpt	33.7		9.83351e-012
1_2	2	Ccpt	33.8		9.14624e-012
1_2	2	Ccpt	33.9		8.507e-012
1_2	2	Ccpt	34		7.91244e-012
1_2	2	Ccpt	34.1		7.35944e-012
1_2	2	Ccpt	34.2		6.84508e-012
1_2	2	Ccpt	34.3		6.36667e-012
1_2	2	Ccpt	34.4		5.9217e-012
1_2	2	Ccpt	34.5		5.50783e-012
1_2	2	Ccpt	34.6		5.12288e-012
1_2	2	Ccpt	34.7		4.76484e-012
1_2	2	Ccpt	34.8		4.43182e-012
1_2	2	Ccpt	34.9		4.12208e-012
1_2	2	Ccpt	35		3.83398e-012
1_2	2	Ccpt	35.1		3.56602e-012
1_2	2	Ccpt	35.2		3.31679e-012
1_2	2	Ccpt	35.3		3.08498e-012
1_2	2	Ccpt	35.4		2.86937e-012
1_2	2	Ccpt	35.5		2.66882e-012
1_2	2	Ccpt	35.6		2.4823e-012
1_2	2	Ccpt	35.7		2.30881e-012
1_2	2	Ccpt	35.8		2.14744e-012
1_2	2	Ccpt	35.9		1.99736e-012
1_2	2	Ccpt	36		1.85776e-012
1_2	2	Ccpt	36.1		1.72792e-012
1_2	2	Ccpt	36.2		1.60716e-012
1_2	2	Ccpt	36.3		1.49483e-012
1_2	2	Ccpt	36.4		1.39036e-012
1_2	2	Ccpt	36.5		1.29318e-012
1_2	2	Ccpt	36.6		1.2028e-012
1_2	2	Ccpt	36.7		1.11874e-012
1_2	2	Ccpt	36.8		1.04055e-012
1_2	2	Ccpt	36.9		9.67822e-013
1_2	2	Ccpt	37		9.0018e-013
1_2	2	Ccpt	37.1		8.37266e-013
1_2	2	Ccpt	37.2		7.78749e-013
1_2	2	Ccpt	37.3		7.24322e-013
1_2	2	Ccpt	37.4		6.73698e-013
1_2	2	Ccpt	37.5		6.26613e-013
1_2	2	Ccpt	37.6		5.82819e-013
1_2	2	Ccpt	37.7		5.42085e-013
1_2	2	Ccpt	37.8		5.04198e-013
1_2	2	Ccpt	37.9		4.68959e-013
1_2	2	Ccpt	38		4.36184e-013
1_2	2	Ccpt	38.1		4.05698e-013
1_2	2	Ccpt	38.2		3.77344e-013
1_2	2	Ccpt	38.3		3.50971e-013
1_2	2	Ccpt	38.4		3.26441e-013
1_2	2	Ccpt	38.5		3.03626e-013
1_2	2	Ccpt	38.6		2.82405e-013
1_2	2	Ccpt	38.7		2.62668e-013
1_2	2	Ccpt	38.8		2.4431e-013
1_2	2	Ccpt	38.9		2.27235e-013
1_2	2	Ccpt	39		2.11353e-013
1_2	2	Ccpt	39.1		1.96582e-013
1_2	2	Ccpt	39.2		1.82842e-013
1_2	2	Ccpt	39.3		1.70063e-013
1_2	2	Ccpt	39.4		1.58178e-013
1_2	2	Ccpt	39.5		1.47122e-013
1_2	2	Ccpt	39.6		1.3684e-013
1_2	2	Ccpt	39.7		1.27276e-013
1_2	2	Ccpt	39.8		1.18381e-013
1_2	2	Ccpt	39.9		1.10107e-013
1_2	2	Ccpt	40		1.02411e-013
1_2	2	Ccpt	40.1		9.52539e-014
1_2	2	Ccpt	40.2		8.85965e-014
1_2	2	Ccpt	40.3		8.24044e-014
1_2	2	Ccpt	40.4		7.66451e-014
1_2	2	Ccpt	40.5		7.12883e-014
1_2	2	Ccpt	40.6		6.63059e-014
1_2	2	Ccpt	40.7		6.16718e-014
1_2	2	Ccpt	40.8		5.73615e-014
1_2	2	Ccpt	40.9		5.33525e-014
1_2	2	Ccpt	41		4.96236e-014
1_2	2	Ccpt	41.1		4.61554e-014
1_2	2	Ccpt	41.2		4.29295e-014
1_2	2	Ccpt	41.3		3.99292e-014
1_2	2	Ccpt	41.4		3.71385e-014
1_2	2	Ccpt	41.5		3.45429e-014
1_2	2	Ccpt	41.6		3.21286e-014
1_2	2	Ccpt	41.7		2.98831e-014
1_2	2	Ccpt	41.8		2.77946e-014
1_2	2	Ccpt	41.9		2.5852e-014
1_2	2	Ccpt	42		2.40452e-014
1_2	2	Ccpt	42.1		2.23646e-014
1_2	2	Ccpt	42.2		2.08016e-014
1_2	2	Ccpt	42.3		1.93477e-014
1_2	2	Ccpt	42.4		1.79955e-014
1_2	2	Ccpt	42.5		1.67378e-014
1_2	2	Ccpt	42.6		1.5568e-014
1_2	2	Ccpt	42.7		1.44799e-014
1_2	2	Ccpt	42.8		1.34679e-014
1_2	2	Ccpt	42.9		1.25266e-014
1_2	2	Ccpt	43		1.16511e-014
1_2	2	Ccpt	43.1		1.08368e-014
1_2	2	Ccpt	43.2		1.00794e-014
1_2	2	Ccpt	43.3		9.37497e-015
1_2	2	Ccpt	43.4		8.71974e-015
1_2	2	Ccpt	43.5		8.11031e-015
1_2	2	Ccpt	43.6		7.54348e-015
1_2	2	Ccpt	43.7		7.01626e-015
1_2	2	Ccpt	43.8		6.52589e-015
1_2	2	Ccpt	43.9		6.06979e-015
1_2	2	Ccpt	44		5.64557e-015
1_2	2	Ccpt	44.1		5.25099e-015
1_2	2	Ccpt	44.2		4.884e-015
1_2	2	Ccpt	44.3		4.54265e-015
1_2	2	Ccpt	44.4		4.22516e-015
1_2	2	Ccpt	44.5		3.92986e-015
1_2	2	Ccpt	44.6		3.6552e-015
1_2	2	Ccpt	44.7		3.39974e-015
1_2	2	Ccpt	44.8		3.16213e-015
1_2	2	Ccpt	44.9		2.94112e-015
1_2	2	Ccpt	45		2.73557e-015
1_2	2	Ccpt	45.1		2.54437e-015
1_2	2	Ccpt	45.2		2.36655e-015
1_2	2	Ccpt	45.3		2.20115e-015
1_2	2	Ccpt	45.4		2.04731e-015
1_2	2	Ccpt	45.5		1.90422e-015
1_2	2	Ccpt	45.6		1.77113e-015
1_2	2	Ccpt	45.7		1.64735e-015
1_2	2	Ccpt	45.8		1.53221e-015
1_2	2	Ccpt	45.9		1.42512e-015
1_2	2	Ccpt	46		1.32552e-015
1_2	2	Ccpt	46.1		1.23288e-015
1_2	2	Ccpt	46.2		1.14671e-015
1_2	2	Ccpt	46.3		1.06657e-015
1_2	2	Ccpt	46.4		9.92025e-016
1_2	2	Ccpt	46.5		9.22692e-016
1_2	2	Ccpt	46.6		8.58204e-016
1_2	2	Ccpt	46.7		7.98224e-016
1_2	2	Ccpt	46.8		7.42435e-016
1_2	2	Ccpt	46.9		6.90546e-016
1_2	2	Ccpt	47		6.42283e-016
1_2	2	Ccpt	47.1		5.97394e-016
1_2	2	Ccpt	47.2		5.55641e-016
1_2	2	Ccpt	47.3		5.16807e-016
1_2	2	Ccpt	47.4		4.80687e-016
1_2	2	Ccpt	47.5		4.47091e-016
1_2	2	Ccpt	47.6		4.15844e-016
1_2	2	Ccpt	47.7		3.8678e-016
1_2	2	Ccpt	47.8		3.59748e-016
1_2	2	Ccpt	47.9		3.34605e-016
1_2	2	Ccpt	48		3.11219e-016

1_2	2	Ctot	0		0
1_2	2	Ctot	0.1		0.744839
1_2	2	Ctot	0.2		0.706659
1_2	2	Ctot	0.3		0.656361
1_2	2	Ctot	0.4		0.609363
1_2	2	Ctot	0.5		0.565725
1_2	2	Ctot	0.6		0.525212
1_2	2	Ctot	0.7		0.4876
1_2	2	Ctot	0.8		0.452682
1_2	2	Ctot	0.9		0.420265
1_2	2	Ctot	1		0.390168
1_2	2	Ctot	1.1		0.362227
1_2	2	Ctot	1.2		0.336287
1_2	2	Ctot	1.3		0.312205
1_2	2	Ctot	1.4		0.289847
1_2	2	Ctot	1.5		0.269091
1_2	2	Ctot	1.6		0.249821
1_2	2	Ctot	1.7		0.23193
1_2	2	Ctot	1.8		0.215321
1_2	2	Ctot	1.9		0.199902
1_2	2	Ctot	2		0.185586
1_2	2	Ctot	2.1		0.172296
1_2	2	Ctot	2.2		0.159957
1_2	2	Ctot	2.3		0.148503
1_2	2	Ctot	2.4		0.137868
1_2	2	Ctot	2.5		0.127995
1_2	2	Ctot	2.6		0.118829
1_2	2	Ctot	2.7		0.110319
1_2	2	Ctot	2.8		0.102419
1_2	2	Ctot	2.9		0.0950843
1_2	2	Ctot	3		0.088275
1_2	2	Ctot	3.1		0.0819534
1_2	2	Ctot	3.2		0.0760845
1_2	2	Ctot	3.3		0.0706358
1_2	2	Ctot	3.4		0.0655774
1_2	2	Ctot	3.5		0.0608812
1_2	2	Ctot	3.6		0.0565205
1_2	2	Ctot	3.7		0.0524723
1_2	2	Ctot	3.8		0.0487147
1_2	2	Ctot	3.9		0.0452259
1_2	2	Ctot	4		0.0419872
1_2	2	Ctot	4.1		0.0389804
1_2	2	Ctot	4.2		0.0361889
1_2	2	Ctot	4.3		0.0335973
1_2	2	Ctot	4.4		0.0311914
1_2	2	Ctot	4.5		0.0289577
1_2	2	Ctot	4.6		0.026884
1_2	2	Ctot	4.7		0.0249587
1_2	2	Ctot	4.8		0.0231714
1_2	2	Ctot	4.9		0.021512
1_2	2	Ctot	5		0.0199715
1_2	2	Ctot	5.1		0.0185412
1_2	2	Ctot	5.2		0.0172135
1_2	2	Ctot	5.3		0.0159808
1_2	2	Ctot	5.4		0.0148363
1_2	2	Ctot	5.5		0.0137739
1_2	2	Ctot	5.6		0.0127875
1_2	2	Ctot	5.7		0.0118717
1_2	2	Ctot	5.8		0.0110216
1_2	2	Ctot	5.9		0.0102323
1_2	2	Ctot	6		0.00949951
1_2	2	Ctot	6.1		0.00881914
1_2	2	Ctot	6.2		0.0081874
1_2	2	Ctot	6.3		0.00760095
1_2	2	Ctot	6.4		0.00705637
1_2	2	Ctot	6.5		0.00655093
1_2	2	Ctot	6.6		0.00608181
1_2	2	Ctot	6.7		0.00564628
1_2	2	Ctot	6.8		0.00524193
1_2	2	Ctot	6.9		0.00486654
1_2	2	Ctot	7		0.00451803
1_2	2	Ctot	7.1		0.00419448
1_2	2	Ctot	7.2		0.00389411
1_2	2	Ctot	7.3		0.00361524
1_2	2	Ctot	7.4		0.00335634
1_2	2	Ctot	7.5		0.00311598
1_2	2	Ctot	7.6		0.00289284
1_2	2	Ctot	7.7		0.00268567
1_2	2	Ctot	7.8		0.00249335
1_2	2	Ctot	7.9		0.00231479
1_2	2	Ctot	8		0.00214902
1_2	2	Ctot	8.1		0.00199512
1_2	2	Ctot	8.2		0.00185225
1_2	2	Ctot	8.3		0.0017196
1_2	2	Ctot	8.4		0.00159646
1_2	2	Ctot	8.5		0.00148213
1_2	2	Ctot	8.6		0.00137599
1_2	2	Ctot	8.7		0.00127745
1_2	2	Ctot	8.8		0.00118597
1_2	2	Ctot	8.9		0.00110104
1_2	2	Ctot	9		0.00102219
1_2	2	Ctot	9.1		0.000948988
1_2	2	Ctot	9.2		0.000881029
1_2	2	Ctot	9.3		0.000817936
1_2	2	Ctot	9.4		0.000759361
1_2	2	Ctot	9.5		0.000704982
1_2	2	Ctot	9.6		0.000654496
1_2	2	Ctot	9.7		0.000607611
1_2	2	Ctot	9.8		0.000564077
1_2	2	Ctot	9.9		0.000523672
1_2	2	Ctot	10		0.000486164
1_2	2	Ctot	10.1		0.000451349
1_2	2	Ctot	10.2		0.000419027
1_2	2	Ctot	10.3		0.00038902
1_2	2	Ctot	10.4		0.000361161
1_2	2	Ctot	10.5		0.000335298
1_2	2	Ctot	10.6		0.000311286
1_2	2	Ctot	10.7		0.000288994
1_2	2	Ctot	10.8		0.000268298
1_2	2	Ctot	10.9		0.000249085
1_2	2	Ctot	11		0.000231247
1_2	2	Ctot	11.1		0.000214687
1_2	2	Ctot	11.2		0.000199313
1_2	2	Ctot	11.3		0.000185039
1_2	2	Ctot	11.4		0.000171788
1_2	2	Ctot	11.5		0.000159486
1_2	2	Ctot	11.6		0.000148065
1_2	2	Ctot	11.7		0.000137462
1_2	2	Ctot	11.8		0.000127618
1_2	2	Ctot	11.9		0.000118479
