iter	M_lnCltot(1)	M_lnClmet(1)	M_lnkufrac(1)	M_lnVdist(1)	M_lnVdistmet(1)	M_lnkgutabs(1)	M_lnFgluc(1)	SD_lnCltot(1)	SD_lnClmet(1)	SD_lnkufrac(1)	SD_lnVdist(1)	SD_lnVdistmet(1)	SD_lnkgutabs(1)	SD_lnFgluc(1)	GSD_Ccpt(1)	GSD_Ctot(1)	GSD_Qu(1)	GSD_Qu_tot(1)	lnCltot(1.1)	lnClmet(1.1)	lnkufrac(1.1)	lnVdist(1.1)	lnVdistmet(1.1)	lnkgutabs(1.1)	lnFgluc(1.1)	lnCltot(1.2)	lnClmet(1.2)	lnkufrac(1.2)	lnVdist(1.2)	lnVdistmet(1.2)	lnkgutabs(1.2)	lnFgluc(1.2)	lnCltot(1.3)	lnClmet(1.3)	lnkufrac(1.3)	lnVdist(1.3)	lnVdistmet(1.3)	lnkgutabs(1.3)	lnFgluc(1.3)	lnCltot(1.4)	lnClmet(1.4)	lnkufrac(1.4)	lnVdist(1.4)	lnVdistmet(1.4)	lnkgutabs(1.4)	lnFgluc(1.4)	lnCltot(1.5)	lnClmet(1.5)	lnkufrac(1.5)	lnVdist(1.5)	lnVdistmet(1.5)	lnkgutabs(1.5)	lnFgluc(1.5)	lnCltot(1.6)	lnClmet(1.6)	lnkufrac(1.6)	lnVdist(1.6)	lnVdistmet(1.6)	lnkgutabs(1.6)	lnFgluc(1.6)	lnCltot(1.7)	lnClmet(1.7)	lnkufrac(1.7)	lnVdist(1.7)	lnVdistmet(1.7)	lnkgutabs(1.7)	lnFgluc(1.7)	lnCltot(1.8)	lnClmet(1.8)	lnkufrac(1.8)	lnVdist(1.8)	lnVdistmet(1.8)	lnkgutabs(1.8)	lnFgluc(1.8)	lnCltot(1.9)	lnClmet(1.9)	lnkufrac(1.9)	lnVdist(1.9)	lnVdistmet(1.9)	lnkgutabs(1.9)	lnFgluc(1.9)	lnCltot(1.10)	lnClmet(1.10)	lnkufrac(1.10)	lnVdist(1.10)	lnVdistmet(1.10)	lnkgutabs(1.10)	lnFgluc(1.10)	LnPrior	LnData	LnPosterior
23400	0.265539	5.23533	-1.59144	1.62251	1.52152	4.00907	-2.53597	0.556173	0.169425	0.508051	0.430349	0.456465	0.0836935	0.629679	2.16017	1.81278	1.11335	1.10889	-1.44429	-0.940877	-0.395021	-1.6302	-1.99841	1.07509	-0.863194	1.34971	0.313888	1.35548	-0.429331	-1.23508	-1.54736	-0.534491	-0.551415	0.254791	-0.516016	-1.3981	1.14818	-1.86475	0.608021	0.285619	1.61773	1.56902	-1.13645	0.754701	0.538435	1.51285	0.595289	0.694937	0.30553	0.49471	-1.6591	0.573318	2.08535	-0.530263	-0.398829	-0.879748	0.506958	-0.0131954	-1.09733	-0.646042	0.717447	0.136643	0.904783	-1.32657	0.638913	0.0893462	1.07771	2.65467	1.35366	-0.752781	2.22842	-0.698341	0.238903	-2.47054	1.08921	0.116086	-0.241361	1.71335	2.08154	0.772475	-2.07932	1.50624	0.181946	-0.465719	1.5363	0.549904	-0.828943	-0.557133	-1.465415e+002	-1.397345e+003	-1.543887e+003
23450	0.119142	5.99874	-1.60644	1.32379	2.05969	3.11222	-2.5114	0.460368	0.0804827	0.444391	0.518208	0.108467	0.110565	0.595763	1.95925	2.00912	1.10823	1.11137	-1.8286	-1.0692	-0.565866	-1.08047	-0.399679	1.45009	0.173421	1.45304	-0.573507	1.30872	-0.221702	-0.604866	0.197389	1.15593	-0.618694	2.0086	-0.740445	-1.08577	0.316824	0.831861	0.525588	-0.328407	2.02212	2.07723	-0.878595	0.0745579	-0.69224	2.33193	1.58082	1.01643	0.44428	1.26938	-1.65611	-1.89361	1.81669	-1.17028	-0.482389	-0.904667	0.320831	1.00737	0.910114	-0.322206	0.0948884	-0.761458	1.07125	-1.88255	1.51567	1.23615	0.589169	3.0352	2.11803	-0.779751	1.3257	1.01864	-0.478831	-2.8427	0.382044	-1.03971	0.0220531	1.45536	-0.15003	-1.25116	-2.50865	1.4592	1.0975	-0.514105	1.07356	-0.531161	1.0596	-0.642961	-1.491692e+002	-1.393692e+003	-1.542861e+003
23500	0.193575	4.67542	-1.54489	1.35933	2.66208	3.19946	-2.67839	0.427502	0.506384	0.509643	0.568998	0.29904	0.185252	0.677151	2.1424	1.78701	1.10839	1.10975	-2.28692	0.427275	-0.482521	-1.72281	-1.31812	1.72547	-0.760707	1.50125	0.673737	1.33534	-0.0308124	0.321357	0.413354	-0.652657	-0.629313	1.17276	-0.778614	-0.787001	-1.82547	1.91687	0.832342	-0.555593	-0.174947	1.5906	-1.05595	-0.367251	-1.47231	2.53185	0.246848	-0.176285	0.203627	0.262493	-0.880194	1.04061	2.00168	-1.23292	0.566027	-0.944673	0.345828	1.45442	2.16832	0.0493745	-0.586332	0.480135	1.07622	-2.12115	-0.886436	-0.337619	0.0865934	2.62535	-0.20409	-0.783666	1.6024	-0.0638122	-0.254503	-1.67225	1.3473	1.14528	-0.36414	1.66947	0.327121	1.54473	-1.19425	1.40048	-1.407	-0.487	1.11501	-0.0454689	-0.356845	-0.526367	-1.476183e+002	-1.394533e+003	-1.542152e+003
23550	0.165992	4.76841	-1.46555	1.39385	2.10661	4.03034	-2.60186	0.512504	0.113961	0.529181	0.485099	0.0156658	0.522013	0.744663	2.08403	1.90518	1.10132	1.10546	-2.34749	0.510932	-0.618175	-1.84334	0.590331	0.250408	0.0194651	1.24248	-0.306009	1.11042	-0.299124	1.00508	-1.37278	-0.0419621	-0.67811	-0.425623	-0.887605	-0.857442	0.605657	0.366884	0.813555	0.115551	-1.70631	1.50914	-0.284545	-0.443687	-0.849792	2.17924	0.401974	-1.34257	0.169199	0.456369	2.2607	-0.232486	1.87118	-0.778337	0.286311	-1.04863	0.543324	-1.74075	-0.676876	-0.0331013	0.356946	-1.16198	0.732507	-1.41858	2.20436	-0.362588	0.795765	2.40854	-1.14941	-0.899154	1.32132	-0.753123	0.264122	-2.399	0.783039	-1.24517	-0.374507	1.47511	1.62031	-0.449875	-1.52147	1.15522	-0.0840547	-0.578502	1.26565	0.562446	0.609777	-0.57228	-1.450163e+002	-1.384030e+003	-1.529047e+003
23600	0.31186	4.53797	-1.47363	1.48631	2.06354	4.53683	-2.55223	0.396405	0.155396	0.532592	0.525217	0.051884	0.037995	0.830371	2.07108	1.98597	1.10503	1.10796	-2.73357	2.50721	-0.557555	-1.42001	0.265817	-0.987798	-0.0754018	1.27629	-0.47227	0.957909	-0.642808	0.928617	-0.681464	-1.26424	-0.350069	0.0905864	-0.831301	-0.606039	-1.28094	-0.576982	0.582689	0.88533	0.358001	1.27991	-0.0646971	0.471058	-0.28375	1.78571	1.25055	0.901602	0.211975	0.974533	-1.99548	0.678744	1.43995	-1.27119	0.0575743	-1.1051	0.243051	-0.412395	1.98265	-0.169924	0.730345	0.297363	0.700986	-1.15683	-2.04887	-1.97536	0.16972	1.1043	0.333227	-0.783668	0.945308	-0.0913391	-0.93341	-2.24693	-0.0540457	0.675946	-0.437586	0.646468	0.567936	-0.238008	-1.34713	0.935421	0.555641	-0.740271	0.691969	0.68095	-0.716244	-0.0385313	-1.383945e+002	-1.395445e+003	-1.533840e+003
23650	0.45514	5.0939	-1.47218	1.48489	1.75338	4.57235	-2.34254	0.347593	0.190414	0.556467	0.445769	0.048722	0.350015	0.696175	2.25483	2.01346	1.10105	1.11368	-1.65421	-0.128283	-0.492441	-0.0144903	2.31611	-0.322414	-0.0779502	0.811683	-1.30499	0.964442	-0.561249	-1.16198	-0.275935	-0.219392	-0.289001	0.10573	-0.958965	-0.698723	-2.18959	0.993336	0.259302	1.22865	0.345466	1.3028	0.533135	0.680593	-0.10215	1.43059	-0.317024	1.04345	0.0576942	0.170191	0.659117	-0.831347	1.52929	-1.82404	-0.607963	-0.992618	0.570418	0.606868	-0.38999	-0.273573	-0.562673	0.467164	0.748251	-1.69638	-1.04148	1.5189	0.583957	2.17852	-1.12043	-0.93079	-0.206388	1.78452	1.11608	-2.0913	0.658156	0.621584	-0.394504	1.62018	-0.432596	-0.754643	-2.22484	0.210107	-0.775947	-0.565851	0.60394	0.334723	1.25893	-0.851411	-1.361756e+002	-1.404743e+003	-1.540919e+003
23700	0.153692	3.74476	-1.43057	1.15155	2.7136	2.85413	-2.42615	0.343006	0.0275106	0.594533	0.511779	0.331756	0.0700725	0.591512	2.25956	2.02808	1.10914	1.10025	-2.52202	-1.15234	-0.627858	-0.908429	-0.0434621	1.1716	-0.652729	1.27394	0.557036	0.873217	-0.304125	-1.63759	-0.371406	0.094367	0.0580301	0.425907	-0.885277	-0.0348309	-1.46233	-0.476647	0.453327	0.652331	-0.124998	1.1747	0.0111692	-0.825231	0.0437918	2.01488	1.01219	-0.0125776	0.103326	0.783597	0.203943	0.201619	1.66138	-1.36402	0.107395	-1.00889	0.677828	1.61271	0.87667	-0.633892	-0.452995	-0.828135	0.389134	-2.27376	-0.207255	1.37616	0.768121	2.5528	1.46621	-0.837549	1.76256	0.191864	-1.29222	-2.7258	0.636468	-0.452082	-0.448466	1.70503	0.244557	-1.07616	-1.16769	-0.303247	-0.341699	-0.729343	0.0514446	-0.0401648	0.313809	-0.661625	-1.321390e+002	-1.397759e+003	-1.529898e+003
23750	0.34478	3.66073	-1.41955	1.17188	2.56034	3.29669	-2.23152	0.312196	0.0120143	0.611326	0.37664	0.0720046	0.0970194	0.669998	2.48012	1.93191	1.10293	1.10045	-3.44022	0.562596	-0.65206	-0.988722	-0.124929	-0.787892	-0.613904	1.11535	-2.17292	0.848187	-0.455012	1.38022	2.57618	-1.0914	-0.91821	0.614995	-0.839954	-0.473812	0.500175	0.451419	0.156225	0.845431	0.330084	0.89309	0.220671	-0.38	-0.452843	1.87942	-0.543266	2.11107	0.0772654	0.476462	-0.827775	2.21945	1.20556	-1.50092	0.99378	-1.10053	1.13735	-2.03022	1.38386	-0.79279	0.0673495	0.11055	0.51454	-1.66763	0.47805	-1.26744	0.538978	1.07274	0.472359	-0.760088	1.62676	-0.774977	0.422335	-3.44857	0.328332	0.761224	-0.438213	2.34552	-0.454562	-0.192247	-1.80626	0.254283	1.10333	-0.683995	1.64554	0.0689466	-0.415632	-0.551277	-1.436853e+002	-1.400802e+003	-1.544487e+003
23800	0.383435	3.09984	-1.42473	1.20865	2.17827	3.21672	-2.14116	0.438972	0.292455	0.521741	0.32255	0.0907392	0.0609859	0.735194	1.95862	1.81785	1.10153	1.11642	-2.89483	0.765663	-0.551229	-1.29968	2.08019	-1.56155	-0.838845	0.766988	0.0589069	0.873288	-0.400908	0.123044	-0.0908395	-0.0377572	-0.711702	0.0212397	-1.05732	-1.05012	0.298209	0.818788	0.059395	1.35653	-0.124968	1.25812	1.88111	0.0652427	-1.37975	1.70051	-0.680191	1.48781	0.0482462	0.328508	1.85253	-0.950695	1.21084	-1.41309	-0.638198	-1.18402	1.44879	1.21176	0.54477	-0.620865	0.269563	-0.0336274	0.710803	-1.41011	1.19693	-0.916674	-0.624268	1.59719	0.301805	-1.16706	0.427035	0.160934	-0.884968	-2.25795	-0.43883	0.223547	-0.538855	1.75202	-0.52295	0.490189	-1.90097	0.457141	0.103727	-0.703163	1.57143	1.30055	1.45954	-1.4279	-1.356330e+002	-1.403026e+003	-1.538659e+003
23850	0.225226	3.85157	-1.4924	1.22929	2.47815	2.60832	-1.85272	0.346945	0.371587	0.463196	0.339015	0.247759	0.202833	0.693075	1.75353	1.97491	1.10166	1.10216	-2.79124	1.61821	-0.891189	-1.96211	-0.133951	-0.852077	-0.951075	1.17811	0.526306	1.31365	-1.14427	1.59436	-0.286383	-1.53371	-0.107072	-0.87549	-0.861463	0.196574	-1.98364	-0.99245	-0.204881	0.916198	-1.1022	1.43088	-0.309668	2.10234	1.29239	1.43223	0.717283	0.619455	0.179257	1.39882	-0.101628	-0.632627	1.03089	-1.18058	-1.29436	-1.15982	1.18466	-0.464458	-0.412584	-1.33595	-0.0672987	1.16756	0.616056	-2.7935	-0.518333	-0.144802	-0.109696	1.87579	-0.626431	-1.02662	1.16084	0.782277	0.0899079	-2.92354	0.740504	-2.54316	-0.367934	2.82552	0.776683	0.311867	-2.70232	0.543971	-0.706936	-0.810458	1.03148	0.408592	-1.12756	-1.00984	-1.487051e+002	-1.395393e+003	-1.544098e+003
23900	0.299348	6.85565	-1.45603	1.36239	2.07214	2.98158	-2.07329	0.398469	0.303625	0.412274	0.27193	0.236358	0.0256668	0.655052	2.37788	2.00732	1.10493	1.11229	-2.77838	1.5167	-0.68722	-2.28338	-0.34942	0.774292	-0.525674	-0.149753	-1.11877	1.237	-2.9759	-1.43997	-0.805597	-0.138045	-0.0342297	0.125951	-1.18199	-0.393292	-2.3909	-1.69483	-0.235667	1.84966	-1.73134	1.55818	1.30177	-0.307288	0.8217	0.872577	-0.0454621	-0.3043	-0.0328985	0.401791	0.390082	-1.77478	1.23285	-1.3594	-1.45853	-1.24797	1.33312	-0.342132	1.87344	-1.43449	0.273811	0.763238	0.790245	-2.75539	2.72382	0.893466	-0.224152	3.11364	0.448261	-1.35003	1.77081	-0.527933	-0.419686	-2.71952	0.00563688	1.2097	-0.564603	1.91421	2.50814	0.347759	-2.03693	0.47434	-0.450516	-0.835426	1.3177	-1.17483	0.57632	-0.753031	-1.612224e+002	-1.402320e+003	-1.563543e+003
23950	0.258988	4.20008	-1.45286	1.26787	2.0666	3.45452	-1.98515	0.337168	0.126019	0.422267	0.392873	0.563889	0.152966	0.670707	2.24429	1.69464	1.10468	1.10736	-2.88254	-1.1286	-0.845904	-1.22775	-1.28937	1.44023	-0.755775	-0.407808	-2.03267	1.32511	-2.05085	0.812921	1.04047	-1.2853	-0.164887	-0.326638	-1.01698	-0.269654	-1.19125	0.563102	-0.333522	1.28947	0.374622	1.67568	0.360665	1.14799	1.62078	0.379396	0.151204	2.24595	-0.0398488	0.353903	-1.42677	-0.691088	1.01843	-1.0355	-0.564628	-1.25008	1.37502	-0.201208	0.251434	-1.41525	-0.698733	0.495477	0.679166	-2.61484	-0.0579096	1.52246	-0.897617	1.77798	0.764074	-1.29727	0.748456	0.868706	-1.01794	-2.38042	0.824058	-0.915767	-0.576333	1.57624	0.563826	-0.6935	-2.8895	0.20653	0.27371	-0.735708	0.826106	1.90573	1.38747	-1.44708	-1.477743e+002	-1.400687e+003	-1.548461e+003
24000	0.320592	3.54207	-1.52216	1.50466	2.40394	3.37955	-2.13089	0.528317	0.076447	0.304922	0.470733	0.403317	0.107731	0.639361	1.83798	1.95548	1.10082	1.1049	-1.58123	-0.571049	-0.973578	-1.1376	-0.848609	-0.784586	-0.674944	0.382326	0.609365	1.82493	-1.38983	0.783309	1.5754	0.509371	-0.115828	-0.941452	-1.34708	-0.213065	-1.93979	-0.576409	0.23955	-0.245288	-0.391755	2.69005	-0.597606	0.833752	0.985381	1.64737	0.110045	-0.522093	0.217882	0.169072	0.101102	0.776186	1.49886	-0.379151	0.949556	-1.76801	0.952933	-0.843915	-0.142771	-0.785879	-0.262776	0.669957	1.35044	-2.46573	0.23839	1.2103	-0.65287	1.41962	3.17303	-1.37492	0.994182	0.568854	1.3881	-3.59917	0.338287	-1.04224	-0.523782	1.78552	0.439158	1.51703	-2.33692	0.424697	0.135275	-0.945831	0.615439	-0.370112	1.41751	-0.821551	-1.453446e+002	-1.395091e+003	-1.540435e+003
24050	0.319847	2.82156	-1.54385	1.56349	1.85093	3.8341	-2.26907	0.538461	0.228446	0.321653	0.437703	0.385785	0.0859835	0.57824	1.96191	1.97468	1.10045	1.1024	-1.90548	0.692133	-0.548122	-1.38544	-0.88948	2.50058	-0.432513	0.286499	-0.353192	1.77123	-1.60152	-1.54642	0.00809488	0.285413	-0.0671578	1.90803	-1.29724	-0.891765	-1.68392	0.449808	0.335724	0.740097	0.433559	2.64054	0.175048	-0.107155	1.19128	1.77711	-0.318542	-1.44864	0.264394	-0.725484	-1.06211	-1.52488	1.82249	-0.733905	1.09747	-1.53142	0.368605	-0.369535	1.77454	-0.445381	-0.0916867	0.37989	1.33428	-2.40668	-0.933984	0.113527	0.185155	2.19049	-0.129971	-1.10253	2.58398	1.05736	-2.79084	-2.69048	0.709057	-0.483474	-0.293839	1.89532	1.2045	0.151155	-2.3961	0.0400627	1.2014	-0.689526	0.100789	-0.0498307	-0.0915077	-1.22352	-1.502605e+002	-1.386942e+003	-1.537202e+003
24100	0.378489	4.59705	-1.57043	1.48211	2.1109	3.06216	-2.27558	0.422458	0.113944	0.370765	0.345502	0.282657	0.290805	0.746794	2.14057	1.84306	1.10877	1.11092	-2.78729	0.310818	-0.729708	-2.48347	0.810993	-0.071125	-0.549287	0.516772	0.878999	1.57288	-1.2423	-0.658033	1.42741	0.350405	-0.858955	2.34275	-1.14668	-1.81513	-0.204119	-0.630875	0.231407	0.276974	0.295858	2.38405	-1.12222	-1.12712	-0.185372	0.866045	-0.428057	0.135394	0.414761	0.168434	0.0647036	0.848439	1.3364	-1.18267	-0.216407	-1.14242	1.05534	1.60451	0.472413	-0.661058	-0.197146	0.336403	1.22182	-2.45107	1.2701	-0.275387	0.950403	2.46362	1.50891	-1.06323	2.09102	0.12229	-1.33141	-2.57674	0.113904	0.224323	-0.271602	1.42388	0.208344	-1.06738	-2.00539	0.804537	-1.0598	-0.561482	1.46607	0.429122	0.0830772	-0.84687	-1.439190e+002	-1.397385e+003	-1.541304e+003
24150	0.349879	5.17292	-1.64352	1.44372	2.31942	2.9225	-2.47531	0.376909	0.221006	0.363602	0.501644	0.194316	0.251854	0.764836	1.6744	1.73811	1.1045	1.1219	-3.16786	-0.745473	-0.473475	-1.92971	3.34924	-0.786503	-0.989655	1.13278	-1.57063	1.8842	-0.664711	-0.749237	0.673165	-0.361912	-1.44586	-0.0443234	-0.948931	-1.22886	0.792206	-0.206813	0.52038	1.01558	0.0965925	2.52972	0.459411	-0.844268	0.916559	2.12179	0.0709643	2.40449	0.70761	0.208659	0.773942	-0.7807	1.44431	-1.23733	-1.06416	-1.15979	0.67498	-1.0456	-0.0851002	-0.15262	-0.726854	0.707801	1.55992	-2.28063	-0.84238	0.271832	0.70539	2.33222	0.61944	-0.826063	1.51953	0.679958	-0.214476	-2.45688	0.110903	-1.39622	-0.22597	1.10514	-0.281433	1.41988	-1.26579	1.81352	1.59999	-0.479685	1.42356	-0.984146	-1.43258	-0.639481	-1.531759e+002	-1.389771e+003	-1.542947e+003
24200	0.473458	3.95209	-1.56294	1.49652	1.86738	3.75791	-2.4786	0.368915	0.24988	0.409346	0.552852	0.176756	0.0709523	0.746161	1.99771	1.80979	1.10274	1.11868	-3.07097	0.283275	-0.668823	-1.34817	1.43655	-0.576539	-0.523848	0.508969	-0.209867	1.54014	-0.842423	-0.314509	0.0810032	0.164384	-1.51374	0.641209	-0.984671	-1.14877	0.410777	-0.124735	0.579245	1.29912	-0.207598	1.79352	0.315869	0.844772	-0.0669798	1.29191	-0.15508	-0.349814	0.346808	0.349258	-0.313627	-0.360917	1.50874	-0.999683	0.402504	-1.0539	1.04484	-1.00611	-0.183856	-0.262791	-2.1961	-0.766197	1.05782	-2.8758	-0.207766	-0.194154	0.24449	2.36907	-1.70209	-0.940393	0.678177	0.650554	-0.0705801	-3.09712	0.443189	0.229383	-0.295428	1.17916	0.330752	-0.564287	-1.52488	0.806606	-0.299897	-0.595356	0.955324	-0.357797	-0.863236	-0.230377	-1.363014e+002	-1.387296e+003	-1.523598e+003
24250	0.423528	2.95922	-1.55987	1.65271	1.88259	3.52433	-2.71874	0.407219	0.0781405	0.393951	0.568235	0.251065	0.199713	0.744116	1.89562	2.14117	1.10111	1.10279	-2.04844	-1.43914	-0.484767	-1.07246	0.381822	0.917307	-0.256986	0.478549	-1.49326	1.43531	-1.46202	-0.854	0.501278	0.737994	0.212638	-1.03116	-0.968677	-0.439417	0.984407	1.16052	0.978315	0.51797	-1.92158	2.34636	-0.12613	0.361325	0.151899	1.70103	-0.29913	-0.37761	0.35646	-0.166136	-1.16571	-1.59924	1.79918	-1.11514	-1.21537	-1.32774	0.29754	0.63184	-1.83183	0.117753	-1.41602	-0.973372	1.1124	-2.86352	-0.0230921	0.758441	0.0372846	2.25307	0.671323	-0.986293	1.47225	2.82977	0.660904	-1.35348	-0.240202	1.75566	-0.302518	0.674597	1.64636	1.67325	-1.80618	0.805431	-1.3434	-0.649182	0.677452	-0.350594	1.54162	0.250674	-1.460545e+002	-1.395314e+003	-1.541368e+003
24300	0.422876	3.1051	-1.63446	1.68201	1.72349	3.87511	-2.46279	0.31494	0.0212655	0.392021	0.486597	0.370998	0.110148	0.641376	1.7071	2.02581	1.10727	1.10299	-3.02294	-1.21105	-0.617996	-2.03195	-2.82038	1.8872	-0.442928	-0.361455	0.277834	1.74862	-1.87061	0.727004	-0.345291	0.0918009	-0.169925	-0.514467	-0.772474	-0.778634	0.00302302	0.520925	0.750743	0.646616	1.07029	2.22723	-0.499145	0.283386	-0.307687	2.20384	-0.281279	0.554258	0.791059	0.129529	-0.816122	0.757842	1.95051	-1.54202	-0.605384	-1.07049	0.202006	1.46087	-1.66174	-0.40187	-0.80619	0.0060912	1.07092	-2.63609	-0.934556	1.26306	1.09232	2.383	0.721966	-0.788339	0.865055	2.50959	0.291664	-2.3895	1.08255	0.788038	-0.199173	1.45714	1.16506	2.03892	-1.4449	1.04925	0.148461	-0.411384	0.604951	0.684322	-0.315534	-0.992747	-1.479860e+002	-1.386576e+003	-1.534562e+003
24350	0.553354	3.45701	-1.61265	1.60274	1.41391	2.61317	-2.57903	0.434624	0.157862	0.373058	0.417614	0.408111	0.149456	0.576948	2.17156	1.87819	1.1024	1.10048	-2.40946	-0.176965	-0.456273	-1.79642	-0.071223	-0.854946	-1.53405	0.784335	0.96528	1.87936	-0.634533	-0.15175	-0.89919	0.165536	-0.122257	-0.510289	-0.773855	-0.0490572	-1.29601	-0.184502	0.908001	0.418234	0.0298306	2.48992	-0.0388769	0.642033	0.254755	2.73137	0.619893	0.90372	0.429646	0.64023	0.0295	-0.971635	2.07201	-1.16444	0.348811	-1.20015	0.684598	0.153697	2.34669	-0.00186991	-1.06787	0.0791589	1.46316	-3.46125	-0.0606057	-0.233296	-0.346914	1.83522	0.174959	-0.876325	1.68624	1.18271	0.154969	-2.4716	0.347142	-1.31155	-0.138552	1.84404	2.53944	-1.31631	-1.61621	0.689432	-0.259775	-0.532733	1.08665	2.30302	1.08564	-0.459319	-1.447481e+002	-1.383757e+003	-1.528505e+003
24400	0.534219	2.85358	-1.59476	1.72171	1.65086	2.79448	-2.90293	0.501174	0.0779654	0.394082	0.398616	0.0318446	0.223946	0.839083	1.91751	2.17974	1.1016	1.11669	-1.74155	-1.45649	-0.543866	-1.56281	3.48448	0.605919	0.633585	0.894119	0.154807	1.6251	-0.65445	-0.571435	0.786396	0.777652	0.277498	2.62455	-0.937394	-0.423583	-0.0692708	-0.454395	0.946668	-0.381735	-0.66388	2.12511	-1.34995	1.05897	0.000205336	1.72127	-0.477888	-0.341852	0.601338	-0.222787	-1.3386	0.299506	1.73726	-1.00822	0.455349	-1.02889	0.318861	1.42679	0.650084	-0.0484853	-0.24683	1.47185	1.3113	-2.98895	1.7037	-0.180621	0.589539	1.96974	-0.331254	-0.94977	0.27326	0.694974	-0.391555	-0.978369	0.924465	-0.779119	-0.357435	2.04574	-0.442677	-0.454487	-1.4796	0.637328	-0.36867	-0.482213	0.933939	-0.355135	-0.359156	0.0914334	-1.395798e+002	-1.406558e+003	-1.546138e+003
24450	0.493648	3.30864	-1.59114	1.70771	1.63008	3.72654	-2.63063	0.374881	0.313228	0.367812	0.391742	0.111309	0.0939156	0.54709	2.05337	1.95246	1.10111	1.17845	-3.12448	-1.16523	-0.446026	-2.0421	-0.430147	1.28593	0.0398578	1.425	-0.0736958	1.79063	-0.627433	-0.0357382	-0.418171	-2.36006	-0.0753153	-0.489344	-0.833646	-0.375389	-0.205938	-1.2006	1.3275	0.228663	-0.96897	2.13552	-1.13883	-0.488847	0.437731	2.33933	-0.486114	-0.591928	0.657913	-0.355365	1.20947	-0.61397	2.32346	-1.82118	-1.77743	-1.23413	-0.32267	-1.07911	0.174349	-0.163718	0.166757	-0.300913	1.21498	-2.12205	-1.81541	0.257823	0.469089	3.58491	-1.07115	-0.934037	1.7445	-0.948057	-1.26356	-2.71556	0.592948	0.00809708	-0.358757	1.11544	0.210782	-2.18431	-1.23785	0.75797	0.966508	-0.556396	0.827495	1.87205	-1.31951	-0.276271	-1.488026e+002	-1.408070e+003	-1.556873e+003
24500	0.68001	3.53245	-1.48944	1.74358	1.93694	2.80124	-2.64597	0.467919	0.0108591	0.429678	0.525554	0.197253	0.0509803	0.578988	2.13446	1.88783	1.10827	1.11009	-2.95982	-1.77629	-0.659439	-1.85508	0.674263	-1.11569	-0.20785	0.302212	-0.467261	1.3755	-1.06335	-0.848386	0.0657008	0.0808832	-0.937064	-0.27481	-1.02834	-0.686457	-0.631108	-1.49777	1.23795	-0.134904	0.333515	1.90674	-0.609045	-0.0443508	-0.621194	2.49125	-0.713382	-0.661682	0.251132	-0.512217	-0.317463	-0.0708913	2.08588	-0.68663	-0.395681	-1.21633	0.763491	-0.578405	-0.891975	-0.0608991	-1.14765	1.57643	0.854492	-2.67899	0.0686561	1.46328	0.583198	1.31708	-0.817917	-1.00161	1.25058	0.818591	-0.0647256	-2.09607	-0.00164282	-0.00625669	-0.419282	0.86232	0.269687	0.870826	-1.62399	-0.690195	-0.0349537	-0.497064	-0.0242717	0.639553	-1.13168	-0.767224	-1.320313e+002	-1.397415e+003	-1.529446e+003
24550	0.759102	2.95695	-1.53077	1.78006	1.95223	3.9194	-2.61536	0.591969	0.29497	0.38593	0.540622	0.266161	0.107539	0.599329	2.24884	2.27722	1.10136	1.10543	-2.50739	0.145116	-0.493516	-1.81583	-1.00211	-2.28126	-0.508409	0.472397	0.590855	1.66225	-0.360127	-0.62379	0.0833436	-0.397091	-1.03845	-0.665811	-1.04035	-1.24809	0.0796751	-1.77826	0.827124	-0.727069	1.54293	1.79559	-1.24216	0.126897	0.491128	3.27297	-0.688074	-1.93534	0.273771	-0.438529	-0.706242	-0.892477	2.0914	-0.28402	-0.180172	-1.34884	0.882772	-0.831902	0.273687	-0.30942	-1.06082	-0.046272	1.0378	-2.68403	-0.803412	1.70225	0.587959	1.08681	-1.45544	-1.17008	0.944676	0.672839	-0.123522	-1.96897	-0.511197	0.39937	-0.315767	0.540127	0.0877171	-1.68461	-1.50538	-0.156063	-1.29559	-0.498238	0.186397	2.42395	-0.234004	-0.249239	-1.457737e+002	-1.403905e+003	-1.549679e+003
24600	0.840466	3.26707	-1.42678	1.82276	2.1213	2.71634	-2.64995	0.676618	0.044191	0.425306	0.500351	0.363583	0.269527	0.650611	2.07175	1.69055	1.10501	1.10569	-2.62538	-0.204944	-0.981597	-2.75119	0.437681	-0.450364	-0.371561	0.501943	-1.10289	1.01544	-0.43859	0.544886	1.08539	1.34264	-0.839373	-1.22372	-1.11812	-1.34147	-1.19406	0.16717	0.82723	-0.0255948	-0.732631	1.35465	-0.869748	0.0524405	-0.449495	2.08425	-0.178143	1.74539	0.0548328	0.085023	-1.70283	-1.4611	1.86533	-0.596284	-0.0297183	-1.51839	1.08773	-1.29062	-0.0237874	0.182766	-0.615094	0.00798792	0.677375	-2.29238	-3.31557	3.52435	1.28797	1.77514	1.57078	-1.33598	2.40603	1.02466	0.466005	-1.47559	-0.356769	0.550825	-0.508153	0.909774	1.26299	-0.729618	-1.71597	0.103274	1.69321	-0.663782	0.473831	0.702692	0.45176	-0.908697	-1.542943e+002	-1.392950e+003	-1.547244e+003
