iter	M_lnCltot(1)	M_lnClmet(1)	M_lnkufrac(1)	M_lnVdist(1)	M_lnVdistmet(1)	M_lnkgutabs(1)	M_lnFgluc(1)	SD_lnCltot(1)	SD_lnClmet(1)	SD_lnkufrac(1)	SD_lnVdist(1)	SD_lnVdistmet(1)	SD_lnkgutabs(1)	SD_lnFgluc(1)	GSD_Ccpt(1)	GSD_Ctot(1)	GSD_Qu(1)	GSD_Qu_tot(1)	lnCltot(1.1)	lnClmet(1.1)	lnkufrac(1.1)	lnVdist(1.1)	lnVdistmet(1.1)	lnkgutabs(1.1)	lnFgluc(1.1)	lnCltot(1.2)	lnClmet(1.2)	lnkufrac(1.2)	lnVdist(1.2)	lnVdistmet(1.2)	lnkgutabs(1.2)	lnFgluc(1.2)	lnCltot(1.3)	lnClmet(1.3)	lnkufrac(1.3)	lnVdist(1.3)	lnVdistmet(1.3)	lnkgutabs(1.3)	lnFgluc(1.3)	lnCltot(1.4)	lnClmet(1.4)	lnkufrac(1.4)	lnVdist(1.4)	lnVdistmet(1.4)	lnkgutabs(1.4)	lnFgluc(1.4)	lnCltot(1.5)	lnClmet(1.5)	lnkufrac(1.5)	lnVdist(1.5)	lnVdistmet(1.5)	lnkgutabs(1.5)	lnFgluc(1.5)	lnCltot(1.6)	lnClmet(1.6)	lnkufrac(1.6)	lnVdist(1.6)	lnVdistmet(1.6)	lnkgutabs(1.6)	lnFgluc(1.6)	lnCltot(1.7)	lnClmet(1.7)	lnkufrac(1.7)	lnVdist(1.7)	lnVdistmet(1.7)	lnkgutabs(1.7)	lnFgluc(1.7)	lnCltot(1.8)	lnClmet(1.8)	lnkufrac(1.8)	lnVdist(1.8)	lnVdistmet(1.8)	lnkgutabs(1.8)	lnFgluc(1.8)	lnCltot(1.9)	lnClmet(1.9)	lnkufrac(1.9)	lnVdist(1.9)	lnVdistmet(1.9)	lnkgutabs(1.9)	lnFgluc(1.9)	lnCltot(1.10)	lnClmet(1.10)	lnkufrac(1.10)	lnVdist(1.10)	lnVdistmet(1.10)	lnkgutabs(1.10)	lnFgluc(1.10)	LnPrior	LnData	LnPosterior
8150	0.708776	2.21148	-1.59013	1.61409	1.87336	2.96516	-2.58438	0.466225	0.206407	0.534071	0.479385	0.017222	0.0833727	0.552603	2.0662	1.84446	1.10247	1.11661	-1.94138	0.242079	-0.332566	-0.776199	-1.05436	0.366053	-0.0369279	0.219719	1.21784	1.23081	-0.957968	-0.616628	0.460368	-0.026634	-0.935236	-1.15867	-0.573059	-0.767768	-0.0560479	-0.354603	0.984735	0.0122611	0.389024	1.81224	-0.440308	0.610752	0.172242	1.51488	0.0372932	0.677443	0.247567	0.149765	-0.321477	0.873277	2.62251	-1.64993	0.507771	-0.74904	0.394742	0.875099	-1.13088	-0.279077	-0.63634	1.92186	1.05238	-2.15967	-0.162506	-1.51593	-0.930921	1.69282	-1.44798	-0.633564	1.70898	0.858031	0.505726	-2.4623	-0.147853	2.21722	-0.0279251	1.59267	-1.76182	0.0675924	-2.21469	0.0631422	0.123606	-0.215219	0.975424	-0.0617235	-0.502573	-1.08918	-1.321116e+002	-1.410575e+003	-1.542687e+003
8200	0.71207	4.10647	-1.58231	1.52636	2.21173	3.42807	-2.53568	0.390216	0.203898	0.539048	0.418102	0.587665	0.300587	0.542207	2.16758	1.91089	1.10715	1.10734	-2.03048	-0.12055	-0.494094	-0.391666	0.101031	1.38741	0.541777	-0.0352787	0.0166728	1.24012	-0.910643	-1.48005	-0.670551	0.328067	0.158993	0.266593	-0.619594	0.397924	-1.7327	-1.35601	0.615023	-0.038344	-0.834936	1.56451	-0.405949	0.975076	0.123691	1.39828	-0.178716	-0.310916	0.310864	0.930752	-1.0199	3.19682	2.30492	-2.17091	-1.04653	-0.914265	0.568812	-0.263217	-0.641521	-0.0512459	-1.4451	0.257509	0.7962	-2.88542	-0.61174	1.50298	0.998126	1.69875	0.35884	-0.667014	2.22179	0.961867	0.435497	-2.0907	-0.532833	0.124521	-0.123566	1.46621	-0.114685	-0.351911	-3.09897	-0.536146	-0.0709309	-0.364474	0.628213	1.87892	-0.679436	-0.369377	-1.450338e+002	-1.394424e+003	-1.539458e+003
8250	0.719737	1.71494	-1.57294	1.67315	1.91189	2.72368	-2.34747	0.433418	0.0180196	0.491451	0.495372	0.584137	0.0871689	0.682634	1.99173	1.77253	1.10364	1.12174	-1.50242	0.166864	-0.816687	-0.740517	-1.05445	0.724922	0.0941808	0.714479	0.220301	1.34439	-0.597071	-0.809021	0.43998	-0.681273	-1.28424	0.362112	-0.784298	-1.10089	-0.980439	0.711874	0.889644	0.933334	0.508593	1.543	0.191849	-0.177525	-1.459	2.48557	-0.0654046	-1.6241	0.296661	0.345023	-1.19906	-1.20693	1.62917	-1.34473	0.442795	-0.949444	0.623054	-0.51058	-0.251613	-0.509037	-1.76195	0.929712	1.03084	-3.20897	-0.620505	0.92775	-0.662139	2.69265	0.346705	-0.862951	0.964207	3.49248	-1.211	-1.40813	-0.117431	-0.810844	-0.190111	1.10835	0.576631	-0.378182	-1.43027	0.26537	2.60416	-0.566302	0.5944	0.151184	0.0195821	-0.543935	-1.424662e+002	-1.392172e+003	-1.534638e+003
8300	0.687045	3.08808	-1.52891	1.66652	2.02241	2.96656	-2.44839	0.549039	0.117422	0.41703	0.3977	0.388756	0.0103071	0.543861	2.13132	1.8316	1.10557	1.10283	-1.48355	0.36064	-0.855909	-0.869467	-1.47159	0.0510425	-0.267658	0.627411	0.726569	1.47958	-0.508766	0.496023	0.20755	-0.768536	-1.19965	0.983753	-0.959942	-1.80885	-0.826823	-0.712696	0.620144	-0.0151838	1.67744	2.03181	-0.742461	1.12761	0.405135	1.68769	-0.673467	-0.30117	0.271849	-0.258642	-0.0246462	0.898615	2.16323	-1.60369	0.86346	-1.06699	0.273271	-0.37294	-0.834926	-0.537486	-0.529399	0.677898	1.10577	-2.86047	-1.62444	0.176608	0.592799	1.30044	0.156269	-1.03481	1.42431	1.60056	-0.114867	-2.3496	0.177367	-0.115911	-0.415685	1.89674	1.01499	0.255857	-2.52967	-0.110165	2.16013	-0.692097	0.578508	1.32178	-0.0521991	-0.459742	-1.356902e+002	-1.389843e+003	-1.525534e+003
8350	0.703027	2.71775	-1.61545	1.59121	1.7224	3.54566	-2.54714	0.574045	0.0144064	0.41024	0.490224	0.39514	0.103084	0.815538	1.9866	1.91753	1.10001	1.1025	-1.32343	-0.151922	-0.715893	-0.551346	-1.73693	0.808354	0.105134	0.199867	0.250488	1.7533	-0.671382	-0.590342	-1.12123	-0.146635	-1.13588	0.983331	-0.745121	-1.08155	-0.0979078	-0.033238	0.696491	0.271478	0.0569439	2.0713	0.124478	-1.13925	2.51467	2.0604	-0.00550842	1.87083	0.494977	0.252499	0.183843	-0.936469	1.62543	-1.99746	0.196789	-1.01903	-0.47603	2.02583	-0.532094	-0.224279	-1.01125	0.709327	1.07371	-2.4594	0.342037	0.4092	0.637887	1.49542	0.184664	-0.914286	1.27457	2.39534	-0.824936	-1.49561	0.325945	0.120188	-0.113865	2.11605	0.123072	0.38265	-1.91662	0.226285	0.795995	-0.449961	0.737067	0.408284	0.491139	-0.50072	-1.398995e+002	-1.387887e+003	-1.527787e+003
8400	0.806236	2.76623	-1.58512	1.61257	1.8157	3.48463	-2.49407	0.619449	0.118318	0.429636	0.527521	0.265064	0.101938	0.682103	2.037	1.78637	1.10019	1.10583	-1.91613	0.23317	-0.709617	-1.10549	-0.97417	-0.675173	-0.0810013	-0.0202152	-0.505579	1.58577	-0.641582	0.319888	1.11786	0.297842	-1.03072	1.48246	-0.83206	-0.969765	1.58802	-1.46835	0.757203	0.466545	-0.955852	1.96882	0.578629	0.800786	0.0255963	1.97989	0.0375792	-0.422279	0.331023	0.814412	-0.512517	0.958522	1.98814	-2.12147	-2.05163	-1.02903	-0.418475	0.86718	1.10944	-0.0284016	-0.324245	0.149412	1.02106	-1.52353	0.431951	0.984758	0.824339	1.88827	0.451788	-0.889611	0.0596897	1.95038	-0.155715	-2.80559	0.162702	-1.33819	-0.333628	1.28807	-0.122565	-1.35404	-3.07193	0.105186	-1.99766	-0.414634	0.903446	-0.611403	0.501616	-1.18151	-1.429984e+002	-1.396836e+003	-1.539835e+003
8450	0.836995	4.69948	-1.61864	1.62956	1.97455	2.78161	-2.61387	0.560084	0.0938542	0.407373	0.456072	0.627133	0.0422959	0.817306	2.27101	1.87386	1.10377	1.10183	-2.17786	-1.76611	-0.423731	-1.58133	-0.947532	-0.475897	-0.475662	-0.63672	-0.561525	1.74794	-1.54648	0.472545	0.531303	0.598308	-0.670504	0.705913	-0.756414	-0.471219	-1.19575	0.638761	0.753269	-0.088347	0.320715	1.88277	0.00933944	0.510659	0.215107	2.19124	-0.27497	0.888483	0.349628	0.234263	0.15548	-0.891568	1.57479	-2.11863	-0.875501	-1.04402	-0.288331	-0.589196	-0.199648	-0.118642	-0.241591	0.867072	1.1462	-1.68353	-0.585705	0.918257	0.807072	1.04695	-0.65878	-0.780138	1.77808	1.1783	1.10452	-2.01234	0.0238085	-1.38309	-0.199706	1.45002	0.133325	0.0210232	-1.50811	0.525873	0.17346	-0.510013	1.37268	0.399584	0.84661	-0.396085	-1.377054e+002	-1.386912e+003	-1.524618e+003
8500	0.816607	3.56097	-1.60392	1.62023	1.47351	2.99824	-2.34511	0.422001	0.159532	0.456427	0.450625	0.339409	0.178554	0.749674	2.04382	1.7866	1.10327	1.11747	-2.33962	0.327172	-0.511412	-1.30162	-2.16778	0.104869	-0.511717	0.186838	0.797284	1.46439	-0.769926	1.42908	-1.18304	-0.480128	-1.26996	-0.442088	-0.704238	-0.715995	-1.26616	1.56991	0.346827	0.389885	-0.715172	1.75715	0.21459	0.0500225	1.6579	1.39172	-0.473565	0.872584	0.461075	0.276719	-0.00888077	1.31438	1.29003	-1.90642	-0.776423	-0.984702	0.657503	0.199981	-0.0153157	-0.150265	-0.65213	-1.02929	1.11872	-1.85627	-1.17015	0.101207	0.137758	0.685161	-0.018948	-0.871964	0.842148	1.75581	0.102342	-2.11388	-0.286668	-0.813606	-0.234913	1.60289	1.42375	-1.95728	-1.69981	-0.426799	-0.930818	-0.356793	0.582079	0.316295	2.02058	-0.828497	-1.356851e+002	-1.393517e+003	-1.529202e+003
8550	0.546367	2.84822	-1.65075	1.6078	1.79596	3.41572	-2.31346	0.391764	0.103078	0.479752	0.420243	0.72197	0.335623	0.607319	1.8627	1.74219	1.11083	  1.1	-2.41126	-0.532512	-0.10356	-1.13473	-1.92188	-1.523	-1.04155	0.938741	-1.11011	1.48819	-0.596832	-0.0286636	1.67949	-0.872379	-0.64655	0.342926	-0.580696	-1.13494	0.154423	-0.0669922	0.10154	1.26069	-2.77663	1.72121	0.372314	0.666941	0.249505	2.55168	1.05198	0.452428	0.464701	1.3934	-0.520795	-0.218769	1.68965	-1.53302	-0.884009	-0.808723	0.225358	-0.00488616	-0.622958	-0.685222	-0.487393	0.106675	1.07362	-2.38594	-0.130909	1.97436	0.944486	2.01319	-0.113684	-0.711908	0.247959	1.41036	-0.199727	-2.78728	-0.318526	-0.328422	-0.0679941	0.902983	1.62885	-1.70581	-2.4489	0.106065	-0.150492	-0.320591	0.452616	0.925636	-0.349374	-0.650655	-1.465017e+002	-1.386202e+003	-1.532704e+003
8600	0.58675	3.40679	-1.68204	1.64807	1.93812	2.80445	-2.20135	0.294235	0.200455	0.438023	0.55292	0.432287	0.247042	0.884265	2.04239	1.75362	1.1151	1.1187	-3.77906	0.0693962	-0.0844707	-1.15113	-0.273947	-0.842438	-0.723522	1.68938	-1.60881	1.76654	-0.303982	-0.86408	-0.065386	-0.984001	-0.557341	-0.536375	-0.704165	-0.452861	1.33794	0.535258	0.349599	-0.309293	-1.37549	2.12884	-0.568539	0.440951	0.597243	1.26952	0.07344	1.55738	0.632621	0.269274	0.5304	-1.22064	0.982393	-2.27848	0.10075	-0.969885	0.047428	-0.331525	-0.209409	-0.494644	-1.36048	-0.220474	1.32516	-2.33815	-0.428038	1.6207	0.610723	2.80731	-0.893006	-0.680123	1.5946	1.07738	-0.941526	-2.27208	0.796303	-0.447881	0.0511799	1.291	1.5742	-0.24708	-2.65323	-0.372869	-2.35841	-0.176573	0.100443	0.296425	0.0159007	-0.864931	-1.500514e+002	-1.398225e+003	-1.548276e+003
8650	0.592733	2.49351	-1.6852	1.79752	1.65401	3.45624	-2.30179	0.444518	0.380988	0.424271	0.55144	0.170845	0.219033	0.595573	2.00484	1.9465	1.10187	1.10909	-3.0582	1.36372	-0.338401	-2.05775	1.07073	-1.10484	-0.312822	0.205159	-0.365542	1.78134	-1.13432	0.00928998	1.08491	-0.67308	-0.415421	2.20118	-0.557203	-0.782623	0.17612	1.21505	0.250755	-0.23978	-0.214383	2.30312	-1.06713	-2.02513	0.990463	1.80402	0.102281	-0.989426	0.657284	-0.0725001	0.88481	-0.210259	1.40387	-1.73155	1.21475	-0.85808	-0.269834	1.32633	0.0616439	-0.830531	-0.606274	-0.102257	1.26952	-2.24306	-0.782479	0.843853	0.423705	2.09433	-0.885652	-0.577193	0.767173	0.426433	0.00225829	-3.73309	0.64491	0.721056	0.0518386	1.05132	0.25882	-1.76609	-1.86318	0.133422	-0.0230899	-0.380295	0.119397	-0.189181	0.650048	-1.14995	-1.434469e+002	-1.393847e+003	-1.537294e+003
8700	0.481048	3.21984	-1.6544	1.74893	1.72429	2.74343	-2.23425	0.410576	0.192112	0.379532	0.422994	0.221629	0.0809103	0.709103	1.87695	1.97986	1.10583	1.1116	-2.5426	0.843988	-0.36961	-2.11423	-1.75483	-0.188825	-0.734977	0.00288225	1.73153	2.05236	-2.01317	0.277409	-0.375039	-1.53146	-0.717011	-0.210475	-0.715076	-1.31911	-2.14338	0.652691	0.137004	0.677378	1.52167	2.37963	-0.684008	-0.51964	-0.253599	1.4856	-0.084393	0.444591	0.758895	-0.165528	-1.34553	-0.346754	1.03155	-1.39719	-0.401476	-1.00567	0.209921	1.1828	0.550405	-0.622021	-0.154693	0.585496	1.60361	-2.90472	-0.326978	-0.662951	-0.279002	0.735979	-0.264616	-0.702383	0.449368	2.91727	1.49802	-2.40029	-0.0689213	-0.101511	-0.0740921	0.788144	0.0752374	-1.02784	-1.99292	0.170058	-1.55495	-0.529677	0.1216	0.746921	-0.249855	-0.288418	-1.400172e+002	-1.396004e+003	-1.536022e+003
8750	0.580148	2.78953	-1.60537	1.79917	1.21013	3.61113	-2.2355	0.520459	0.0667881	0.424271	0.328125	0.554112	0.268202	0.671252	1.90914	1.8732	1.10132	1.10396	-2.03268	-0.587108	-0.450032	-2.36193	-1.04442	0.142428	-0.393026	0.972081	0.619663	1.58989	-1.01479	-0.399945	-0.625492	-0.425893	-0.131834	0.81248	-0.820088	-0.919206	0.447698	-0.152981	0.22234	1.21823	1.06114	1.9728	0.497355	1.66192	1.39054	1.57064	-0.51992	1.56911	0.4618	-0.50966	0.673888	0.670033	1.39334	-1.81969	1.90822	-0.961804	-0.833975	0.807514	0.371613	-0.699976	-0.486528	1.07967	1.11667	-3.8598	-0.37014	0.502524	0.269622	1.51564	-1.18999	-0.900375	1.08028	1.64552	-1.55322	-2.67208	0.0953496	-0.949435	-0.267783	1.3239	2.2774	-0.722099	-2.29417	0.146883	0.724309	-0.598969	0.106715	2.18083	-0.920555	-0.511049	-1.491630e+002	-1.378191e+003	-1.527354e+003
8800	0.419982	2.96029	-1.54468	1.66487	1.83414	4.82746	-2.32958	0.499793	0.025809	0.455981	0.304957	0.26413	0.136606	0.681266	2.16933	1.82295	1.10088	1.1004	-1.95879	0.327277	-0.719227	-2.91285	-0.158631	-1.53219	-0.590307	0.114303	0.426279	1.34952	-2.17457	1.29642	0.479257	0.559421	-0.110312	-1.24551	-0.799746	-0.903372	-1.27192	-0.0455634	0.147993	0.880192	1.36422	1.70315	-0.170122	-0.269818	-1.00432	2.11153	-0.105043	1.34755	0.282911	-0.440508	-0.328132	-2.57814	1.34129	-1.50238	-1.34031	-0.991327	-0.0269487	-0.107845	-1.64596	-0.568294	-0.404216	-0.223993	0.948313	-4.07537	0.68456	2.39367	0.240531	1.5539	-0.0458049	-0.935209	1.62909	1.11387	-0.491778	-2.35468	0.408032	-1.83443	-0.250308	1.69385	0.325174	-0.6732	-1.78559	0.717519	-0.0784795	-0.479427	1.38907	1.51935	-1.49314	-0.90285	-1.529442e+002	-1.387068e+003	-1.540013e+003
8850	0.490845	3.82717	-1.56842	1.49363	2.14114	2.91174	-2.42298	0.433371	0.073802	0.475269	0.390775	0.235796	0.284912	0.761595	1.95471	1.66675	1.10163	1.10168	-2.67241	-0.97086	-0.646218	-2.03433	-0.631115	1.80008	0.00255183	-0.565577	0.32291	1.27925	-2.0307	2.20913	0.2369	-0.848864	-0.684618	-0.0650567	-0.84755	-0.685323	0.0472106	0.311348	0.610615	1.00961	0.164856	1.84637	0.530284	-0.090134	-1.06961	1.32947	-0.332717	-0.200681	0.354249	-0.133966	-0.753966	-1.21475	1.39919	-1.86721	0.0483522	-1.13753	-0.0443677	0.508998	-1.05334	-0.261872	0.288081	-0.24465	1.24049	-1.38311	0.209389	-0.186416	-0.744677	1.57661	-0.519428	-0.758664	0.905498	1.88094	-0.0439432	-2.40556	0.53839	0.209046	-0.257909	1.96825	-0.889142	0.276925	-2.11902	0.348152	-1.04916	-0.531132	1.05587	0.140366	-0.253702	-0.394145	-1.342575e+002	-1.400526e+003	-1.534784e+003
8900	0.470971	2.80232	-1.52941	1.36558	1.74714	3.24419	-2.38428	0.397676	0.238244	0.507685	0.441668	0.217722	0.0553957	0.709422	1.77651	1.85884	1.10413	1.10657	-2.81358	-1.05745	-0.482066	-1.09321	0.156387	0.0883034	-0.245405	0.529808	1.3551	1.08778	-0.604695	-2.44464	1.22466	0.542075	-0.445784	-0.100457	-0.707358	-0.222426	0.937262	-0.739479	0.295334	0.842119	-0.615485	1.30724	0.0759302	1.42916	0.368475	2.06882	1.0591	-0.270546	0.240573	1.62612	-0.971155	-1.18472	1.48641	-1.59792	-0.0199579	-0.980794	0.706073	0.436817	-1.00631	-0.410538	-0.0864868	-0.298868	0.834132	-1.62118	-1.62466	-0.762177	0.250566	2.56941	0.992431	-0.960067	1.7342	-0.638589	0.0591979	-1.88916	0.759743	-0.299872	-0.384293	1.95067	1.07012	0.518653	-1.98871	0.24396	-0.639046	-0.451644	1.13949	0.310538	-0.352926	-0.579677	-1.344705e+002	-1.386913e+003	-1.521383e+003
8950	0.319063	3.95641	-1.52828	1.2904	2.74136	3.12411	-2.54133	0.326648	0.104119	0.573654	0.483517	0.0714751	0.0166096	0.497959	2.36603	1.98616	1.10701	1.10616	-2.5815	0.143579	-0.642772	-1.05033	-0.235193	-0.617529	-0.577273	-0.0765394	-1.12968	0.973375	-1.32018	-1.15546	0.242871	0.801728	-1.21778	0.402021	-0.644448	-0.930473	1.84321	1.01245	0.94589	0.0171306	-2.41337	1.30305	-0.729089	-0.708662	-0.2092	2.47894	-1.08096	0.842494	0.312696	-0.133526	0.115234	1.10302	2.48229	-2.20031	-1.13104	-0.780487	0.383892	1.07521	-0.9998	-0.49192	-0.194852	0.738715	0.721445	-1.83279	0.639382	-0.77203	1.21712	1.4877	1.8579	-0.691671	1.54145	-1.93523	0.193992	-3.76147	0.727388	-0.40179	-0.283025	1.90897	-0.57592	-0.231339	-1.90936	-0.105123	0.00330203	-0.475244	0.645402	-1.41005	0.623831	-0.508353	-1.424496e+002	-1.397137e+003	-1.539587e+003
9000	0.350314	4.54766	-1.55479	1.43827	1.99397	3.22309	-2.59689	0.355855	0.00606924	0.620337	0.454641	0.39249	0.228151	0.811317	1.90945	1.77083	1.10312	1.10549	-1.99461	-0.940256	-0.748088	-1.43856	-1.22207	0.272077	0.072797	0.445322	-0.135396	1.02538	-1.31475	-0.310667	-0.105719	-0.135514	-0.387442	-1.22498	-0.547396	-0.230101	-0.256112	0.806357	0.803523	0.29788	-1.14589	1.32759	-0.144635	-0.0889496	0.583931	1.95504	-0.272897	-0.746637	0.26864	0.111679	-1.0096	-1.27733	1.58708	-1.02562	1.08858	-0.805046	0.913315	0.164753	-1.22197	-0.139358	0.000412173	-0.423789	0.651438	-1.90877	-0.89925	-0.206211	0.538377	1.53818	0.538784	-0.584173	1.29241	1.58575	-0.507693	-1.96698	1.89768	-0.370441	-0.181764	2.74955	-0.131255	-0.818194	-1.42796	0.514896	-1.22748	-0.343222	0.685734	1.0455	-0.998615	-0.305437	-1.343216e+002	-1.384686e+003	-1.519008e+003
9050	0.416859	3.40008	-1.5753	1.37245	2.33838	3.78407	-2.86488	0.492623	0.183931	0.599042	0.457773	0.446547	0.0719083	0.704448	1.8375	1.91295	1.10625	1.11457	-1.83544	-1.46163	-0.511605	-1.06418	-1.05399	-0.0390694	0.149679	0.0562226	-1.13026	1.09109	-1.42753	0.85431	-2.3122	-0.775189	-0.706344	-0.380416	-0.528779	-0.503095	-0.341562	0.193684	1.21689	0.403502	0.187901	1.20079	-0.152922	0.144748	0.596725	2.36466	0.139178	-0.783079	0.237626	0.291088	-0.421823	-0.205551	2.37107	-0.889961	-0.664198	-0.696325	1.15393	-0.120345	1.51672	0.196372	-0.427346	0.563456	0.592735	-2.24387	-1.39383	-0.4984	1.45987	1.73014	0.12893	-0.700519	1.49827	2.27886	1.30519	-1.7748	-0.0513264	0.431706	-0.0828623	1.63007	-0.114124	-0.121078	-0.827728	0.692934	0.0573556	-0.372907	1.50375	1.14473	-0.0044606	0.189479	-1.370950e+002	-1.390889e+003	-1.527984e+003
9100	0.555725	4.04953	-1.58136	1.62395	2.13772	3.54061	-2.52838	0.461946	0.536512	0.529563	0.495764	0.0837256	0.384529	0.522606	1.84451	1.95565	1.1013	1.10454	-2.13963	0.0568312	-0.476784	-1.05082	0.508873	0.355466	0.233145	0.109901	0.578998	1.25799	-1.30862	-0.639713	0.946512	-1.39652	-0.38631	1.84627	-0.546557	-0.463502	0.952346	-0.919964	0.861549	0.532776	-2.39543	1.4224	-0.780695	-0.36105	-0.580609	2.76656	0.0783867	-0.199516	0.289512	0.213937	-0.245134	-0.608415	2.01061	-0.996752	0.17128	-0.931337	0.603348	-1.26823	-0.741112	-0.209407	-0.546515	-0.562448	0.794938	-2.42482	0.755263	0.746724	0.384256	2.44032	-0.238982	-0.721043	1.45357	0.943885	0.680086	-2.39063	0.581984	0.395512	-0.27766	1.45615	2.13322	0.630587	-1.40071	1.04829	1.14361	-0.443572	1.38862	-1.63763	1.13039	-0.155668	-1.423450e+002	-1.394673e+003	-1.537018e+003
9150	0.341726	3.57094	-1.59025	1.44132	2.10714	2.41479	-2.44242	0.391481	0.0749666	0.583883	0.468008	0.172793	0.00232137	0.799271	1.89504	2.03598	1.10614	1.11383	-2.62972	-0.228138	-0.652002	-1.92559	-0.283583	0.165867	-0.0740388	0.950255	-0.658502	1.16915	-0.843293	0.253524	0.972421	-0.589474	-0.219446	1.34196	-0.612111	-0.359117	-0.33663	0.0811484	0.551271	0.335456	-0.451869	1.50033	-0.211343	1.87505	1.23027	1.80599	-0.11937	0.271067	0.437718	0.307205	0.162375	-0.328682	1.35246	-1.6254	0.120694	-0.746967	0.233896	2.51242	1.22724	-0.380522	-0.737051	1.26528	0.68198	-2.88026	-0.405817	1.31107	0.640643	3.08786	-0.461757	-0.648313	1.67048	0.327284	0.140803	-2.85511	0.566627	-1.14719	-0.105699	1.71028	0.0772986	-0.991098	-1.86328	1.97216	1.42429	-0.376104	1.7816	-0.225907	1.78246	-0.221047	-1.451329e+002	-1.386362e+003	-1.531495e+003
9200	0.518415	3.9841	-1.70646	1.50583	2.08394	3.46026	-2.33333	0.550186	0.274645	0.516188	0.479135	0.159914	0.0458655	0.669431	1.89831	2.28813	1.1151	1.10317	-1.87882	0.574481	-0.572083	-1.8445	-0.998436	-0.350578	-0.529627	-0.154157	2.38218	1.5126	-1.18061	-1.18591	-0.181945	-2.71182	-0.00599581	-0.550989	-0.379592	-0.327201	0.380283	1.55117	0.279365	0.0371589	-0.569712	2.18264	-0.0591513	-1.33279	-0.698936	1.76014	-0.73622	0.591577	0.604531	-0.757192	-0.419573	-2.24135	1.32262	-1.25758	0.149977	-0.637784	0.360286	-0.630478	1.41709	-0.678575	-0.44798	-0.576328	1.08754	-2.30975	3.45918	0.283776	0.497242	0.93173	-1.32764	-0.415527	1.30619	-0.265691	0.0885189	-2.42283	-0.293287	1.11835	0.0622166	1.26375	-0.372947	-0.782858	-1.6113	0.673703	1.07018	-0.282205	1.31287	2.06469	1.38193	-0.147867	-1.470936e+002	-1.413096e+003	-1.560189e+003
9250	0.578546	5.66682	-1.65186	1.45358	2.37343	4.08304	-2.33152	0.648944	0.313179	0.525968	0.443839	0.40777	0.147285	0.622825	2.02282	1.88948	1.10474	1.13447	-2.27049	0.392548	-0.246788	-2.44563	1.33585	0.3281	-1.15849	0.693538	-1.59171	1.29029	-0.328912	-0.453433	1.57493	0.173378	-0.767223	-1.88118	-0.517501	-0.828458	0.129451	0.224803	0.293238	0.326901	1.08437	1.59497	0.226036	-0.105936	1.30332	1.5087	-0.496184	1.22623	0.508997	-0.212328	-1.06469	-0.2135	1.28845	-1.27843	2.48941	-0.636823	0.484786	-0.539036	0.594681	-0.757184	-1.00424	0.289577	1.13484	-2.56129	0.493718	0.437493	0.240437	0.708957	-0.0219932	-0.563897	1.15041	0.961391	0.577195	-2.20532	-0.345722	-0.881668	-0.0160409	1.37416	0.372648	-0.0597797	-1.79126	-0.203935	1.05628	-0.241153	0.557093	0.646593	-0.597474	-1.02967	-1.412717e+002	-1.396677e+003	-1.537949e+003
9300	0.50227	2.96813	-1.65677	1.42895	2.30052	2.8011	-2.62769	0.561216	0.15396	0.537456	0.517394	0.61411	0.11344	0.693843	2.13977	1.72532	1.10652	1.10259	-1.77342	1.06884	-0.630612	-1.33683	-1.18764	-0.325686	-0.248876	0.356476	-1.26114	1.34844	-0.707234	0.670303	-2.02718	-0.664408	-1.27534	0.294103	-0.467706	-1.41235	-0.989684	0.677493	0.833262	0.585348	-0.965109	1.78947	0.617328	-0.499788	0.566084	2.12469	-0.567042	-0.3104	0.500575	-0.118567	-1.81202	0.555742	2.0085	-1.55645	1.78339	-0.709694	0.0500374	-0.493618	-0.0306903	-0.0542147	-0.462309	-0.839098	1.2336	-1.60758	-1.67642	-0.86835	0.337947	1.55871	0.0507368	-0.604059	1.50396	1.33094	0.59545	-2.23717	0.880696	-0.720192	-0.0423785	2.18213	0.0228096	-0.68828	-1.27461	0.194633	1.69877	-0.22773	0.613522	1.20426	-1.89018	-0.302251	-1.429487e+002	-1.388637e+003	-1.531586e+003
9350	0.54946	2.24374	-1.65142	1.50282	1.9764	3.13564	-2.48211	0.445913	0.202279	0.480829	0.475068	0.49572	0.0495671	0.630745	1.88246	1.93414	1.11487	1.10605	-2.99394	-0.643179	-0.481202	-2.33415	0.137357	-0.72032	-0.206705	0.395005	-0.942051	1.49176	-0.90747	-0.394189	-0.302922	-0.325508	-0.404053	0.875164	-0.545329	-0.708172	-0.133877	-0.569674	0.678806	0.45541	-0.984211	1.86246	0.23364	-0.147906	2.32007	2.13888	0.217729	0.894585	0.49199	0.386532	-1.65976	0.0657895	1.81315	-1.9822	0.861075	-0.624013	0.172954	0.451612	0.637874	-0.65519	-0.249444	-0.940869	0.981221	-2.25881	0.392882	0.163034	0.513952	2.18904	-0.153957	-0.709261	2.06613	1.53293	1.11471	-1.81117	0.92347	-0.358353	0.0310302	2.04752	-0.0228162	0.762764	-2.25434	0.325459	0.698274	-0.332017	0.66084	1.75093	-0.565331	-0.0632729	-1.397805e+002	-1.393366e+003	-1.533147e+003
