iter	M_lnCltot(1)	M_lnClmet(1)	M_lnkufrac(1)	M_lnVdist(1)	M_lnVdistmet(1)	M_lnkgutabs(1)	M_lnFgluc(1)	SD_lnCltot(1)	SD_lnClmet(1)	SD_lnkufrac(1)	SD_lnVdist(1)	SD_lnVdistmet(1)	SD_lnkgutabs(1)	SD_lnFgluc(1)	GSD_Ccpt(1)	GSD_Ctot(1)	GSD_Qu(1)	GSD_Qu_tot(1)	lnCltot(1.1)	lnClmet(1.1)	lnkufrac(1.1)	lnVdist(1.1)	lnVdistmet(1.1)	lnkgutabs(1.1)	lnFgluc(1.1)	lnCltot(1.2)	lnClmet(1.2)	lnkufrac(1.2)	lnVdist(1.2)	lnVdistmet(1.2)	lnkgutabs(1.2)	lnFgluc(1.2)	lnCltot(1.3)	lnClmet(1.3)	lnkufrac(1.3)	lnVdist(1.3)	lnVdistmet(1.3)	lnkgutabs(1.3)	lnFgluc(1.3)	lnCltot(1.4)	lnClmet(1.4)	lnkufrac(1.4)	lnVdist(1.4)	lnVdistmet(1.4)	lnkgutabs(1.4)	lnFgluc(1.4)	lnCltot(1.5)	lnClmet(1.5)	lnkufrac(1.5)	lnVdist(1.5)	lnVdistmet(1.5)	lnkgutabs(1.5)	lnFgluc(1.5)	lnCltot(1.6)	lnClmet(1.6)	lnkufrac(1.6)	lnVdist(1.6)	lnVdistmet(1.6)	lnkgutabs(1.6)	lnFgluc(1.6)	lnCltot(1.7)	lnClmet(1.7)	lnkufrac(1.7)	lnVdist(1.7)	lnVdistmet(1.7)	lnkgutabs(1.7)	lnFgluc(1.7)	lnCltot(1.8)	lnClmet(1.8)	lnkufrac(1.8)	lnVdist(1.8)	lnVdistmet(1.8)	lnkgutabs(1.8)	lnFgluc(1.8)	lnCltot(1.9)	lnClmet(1.9)	lnkufrac(1.9)	lnVdist(1.9)	lnVdistmet(1.9)	lnkgutabs(1.9)	lnFgluc(1.9)	lnCltot(1.10)	lnClmet(1.10)	lnkufrac(1.10)	lnVdist(1.10)	lnVdistmet(1.10)	lnkgutabs(1.10)	lnFgluc(1.10)	LnPrior	LnData	LnPosterior
28500	0.705397	2.43504	-1.55954	1.48323	1.69403	3.17599	-2.6698	0.523762	0.199545	0.270944	0.44516	0.381372	0.148258	0.650284	2.17365	1.76279	1.10248	1.1106	-2.37449	-1.06484	-1.02252	-1.55837	-0.203344	2.63657	-0.176931	0.74688	0.445851	2.45271	0.295057	0.350889	0.370294	-0.913693	-0.832359	-1.09105	-1.41843	-0.781326	-1.88761	-1.6962	0.849888	0.549093	0.49985	3.0914	0.834258	-0.420012	0.313982	2.92322	0.1035	-0.946896	0.385873	0.52138	-0.887516	0.0546236	2.14474	-1.08099	-0.47269	-1.81003	0.893699	-0.227255	0.348332	-0.272117	0.00223905	1.17241	1.29583	-1.584	-1.62763	-0.411028	0.96146	1.26875	0.436462	-1.46096	1.59223	2.96972	0.98822	-1.95552	0.520136	0.526507	-0.534095	2.16746	0.0914165	-0.770586	-1.91377	0.708056	0.398608	-0.950856	1.54644	0.342393	0.247868	-0.407127	-1.490126e+002	-1.387086e+003	-1.536098e+003
28550	0.531495	2.91172	-1.5293	1.51186	1.50303	3.6235	-2.61582	0.361193	0.297613	0.280605	0.529611	0.353263	0.207926	0.625347	2.10411	1.6733	1.10091	1.12403	-3.09249	0.774953	-1.4034	-1.68194	-1.65997	-1.21299	0.048977	1.27927	-1.46085	2.06463	-0.17392	0.963695	0.157416	0.0524754	-0.968437	-0.492985	-1.34581	-0.61153	-0.979751	0.121341	0.792187	0.604495	-2.87674	2.8802	-0.0226394	0.361257	0.833994	1.99211	-0.336984	-1.17113	0.413428	0.122358	-1.01478	-1.14683	2.00456	-0.500101	-0.487793	-1.87431	1.2025	0.0109341	-0.738955	-0.238231	-0.535701	1.67421	1.69362	-1.63195	0.209998	0.597978	-0.197986	1.8376	0.459446	-1.34333	1.92167	2.12124	1.2169	-2.38511	1.46556	-0.244015	-0.439531	2.13226	2.44248	-0.907348	-2.1187	0.831916	-0.430627	-1.04335	1.18535	-0.0543603	0.229637	0.0737255	-1.533747e+002	-1.387854e+003	-1.541229e+003
28600	0.559337	4.41415	-1.60911	1.65672	1.83677	4.36856	-2.72892	0.358752	0.398562	0.280589	0.439616	0.308296	0.28273	0.712634	2.07804	1.83187	1.11389	1.12822	-2.97598	-1.60651	-0.609195	-1.73882	-0.679747	-0.776554	0.54034	0.394218	1.46529	2.44418	-1.14432	0.378734	-1.7306	-0.214951	0.304899	0.135872	-1.20879	0.0660404	-1.84078	-1.39422	1.10141	0.801385	-0.121768	2.75056	-0.283599	-0.599164	-0.943262	1.70072	-1.32676	0.661784	0.699212	-0.665098	0.767422	0.873813	1.93924	-0.888322	-0.205435	-1.39087	1.08197	-1.39655	-2.55809	-0.0138501	0.624775	1.73398	1.67682	-1.18354	-0.521281	1.3637	1.19123	2.66275	1.67666	-1.19621	1.63956	1.10876	-0.564389	-2.299	-0.46869	-0.606513	-0.266294	0.950878	0.887327	0.0280364	-1.58031	0.988088	1.31454	-0.619948	1.1586	-1.40627	0.261771	-0.301658	-1.545246e+002	-1.400561e+003	-1.555085e+003
28650	0.572365	4.45614	-1.59813	1.63343	1.95626	5.19238	-2.69869	0.32069	0.130022	0.292469	0.558214	0.386023	0.053716	0.68703	1.84494	1.83275	1.10137	1.10104	-3.36712	-0.379171	-0.953459	-1.50016	-0.0311058	2.30675	-0.403246	0.622057	0.653842	2.27934	-0.790853	-0.440968	-1.0335	0.248011	-0.520602	-2.222	-1.17088	-0.408654	-1.78522	0.632399	0.843794	0.803183	0.192172	2.99678	-0.0556351	-1.39106	0.157848	1.84053	-1.4054	-0.654464	0.613183	-0.260311	-0.635945	0.0773137	2.15483	-1.40639	-0.139899	-1.22839	0.73727	0.189812	0.773773	0.0195082	-0.619858	-0.00339553	1.56414	-1.62332	-0.941178	-1.03474	0.842386	2.78883	0.224065	-1.46902	0.553559	1.62531	0.271954	-1.57357	-0.0501117	-0.873675	-0.071968	1.11175	1.33953	1.70767	-1.47909	0.421312	-0.902418	-0.455657	0.65983	0.428606	1.4699	-0.273626	-1.502388e+002	-1.392043e+003	-1.542282e+003
28700	0.356529	2.01616	-1.58792	1.52722	1.88543	3.02064	-2.65404	0.280466	0.388771	0.290176	0.442396	0.522113	0.157517	0.786755	2.17932	2.08837	1.10365	1.1024	-2.41311	0.659447	-0.806072	-1.12718	0.395156	1.18828	-0.190338	0.647117	1.64004	2.21479	-1.26802	-0.306864	0.222442	0.324631	-0.70477	-0.609095	-1.36753	-0.975322	-1.11743	0.11502	1.04623	1.01318	-0.377829	2.59774	-0.468831	-0.498	1.12811	2.24786	0.0401065	3.35827	0.750375	-0.262017	-1.03005	0.523406	1.72692	-0.912263	0.195917	-1.67797	0.512175	2.17273	-0.764513	0.076581	-0.903882	0.69801	1.40899	-2.94419	-0.20845	0.149563	0.550151	2.6026	0.0361437	-1.39828	0.728202	0.642338	0.0779838	-2.07147	0.25615	-0.563086	-0.208135	1.00455	0.711838	-1.15288	-1.49579	0.0424328	-0.737166	-0.552299	0.27423	0.721883	-0.242424	-0.110414	-1.452620e+002	-1.401983e+003	-1.547245e+003
28750	0.590735	3.09034	-1.61355	1.62235	1.6176	3.90475	-2.75288	0.392783	0.164046	0.306803	0.486156	0.275131	0.148157	0.785636	2.03638	1.69062	1.10053	1.10987	-3.16341	1.9657	-1.08431	-2.05493	-0.741208	0.776031	0.0101064	0.194694	-0.916001	2.38864	-0.902321	0.243218	-0.939015	-0.0568246	-1.00372	-1.58673	-1.14712	-1.13935	1.00021	-0.598442	0.91544	-0.045379	0.527649	2.76579	-0.520226	1.83749	0.931908	1.80132	0.838265	-0.275781	0.715471	0.945382	-1.49997	0.147937	1.72254	-1.44005	-0.643668	-1.28669	0.717307	-0.454267	-1.9973	0.0672709	-0.892529	-1.73196	1.60001	-2.51316	-2.56716	-1.29844	0.229789	1.29025	-0.887206	-0.973335	0.40775	2.03741	-0.637946	-2.50576	-0.235804	1.44244	-0.32086	0.876549	1.64546	0.435609	-1.80602	0.30343	1.30607	-0.592293	0.527885	1.18314	0.144388	-0.427476	-1.538894e+002	-1.385982e+003	-1.539871e+003
28800	0.592925	2.70644	-1.68128	1.6301	1.47749	2.83661	-2.81493	0.430051	0.018881	0.2884	0.552871	0.624925	0.307668	0.701893	2.01368	1.93482	1.11093	1.10621	-3.41148	-0.568654	-0.188084	-1.64414	-1.1895	-0.405461	0.491515	0.612309	1.2051	2.67906	-0.747413	1.24021	0.677965	0.466061	-0.929408	1.46707	-1.05886	-1.32973	-0.740071	-1.7845	1.04866	-0.188124	0.173944	2.54489	-0.889669	1.55088	1.52693	2.68866	1.21331	0.103267	0.958438	1.06656	-0.738386	-1.37032	2.08297	-1.50915	-0.55505	-1.3818	0.334683	0.773995	0.0213458	0.0569	-1.70705	0.714085	2.00687	-3.10893	0.819964	0.560267	0.628272	2.61148	0.509669	-0.85166	2.08097	2.01794	-0.269675	-1.50509	0.175365	1.32475	0.0207798	1.25469	0.356126	-0.708843	-1.41313	-0.188992	-0.557247	-0.450338	0.272822	1.25043	-0.853075	0.00417476	-1.571009e+002	-1.386002e+003	-1.543103e+003
28850	0.640397	4.6499	-1.68367	1.79303	1.44617	2.67739	-2.66421	0.362506	0.0497986	0.328577	0.512156	0.440829	0.269991	0.820407	2.00345	1.90413	1.10709	1.11634	-2.2336	1.73507	-0.440303	-1.5748	-0.166746	-0.134868	-0.233975	0.735657	0.0502834	2.09126	-1.04862	-0.495417	1.66192	0.0890139	-1.80567	0.75743	-0.729458	-1.42705	-0.41125	1.23528	0.68264	0.725688	1.0301	2.92239	-0.515726	0.65853	0.961581	1.34992	0.886436	-0.211437	0.918159	0.668405	-0.454289	0.265666	1.66765	-1.29979	-0.262854	-1.16247	0.531602	0.838274	0.899105	0.16206	-0.592759	0.0314329	1.47078	-2.48976	-1.14561	-0.165333	0.731712	2.05955	-0.0161159	-0.603885	1.26944	2.14173	1.02691	-2.11922	0.610813	0.75658	0.149605	1.29328	0.935285	1.92305	-2.37129	0.0287103	0.272256	-0.333674	0.38233	1.52865	-0.509857	-0.00112488	-1.448316e+002	-1.393086e+003	-1.537918e+003
28900	0.486755	2.27338	-1.71204	1.63576	1.59015	2.62114	-3.14567	0.485273	0.0367656	0.332152	0.687978	0.209995	0.121765	0.735121	1.85642	1.7812	1.10224	1.10929	-2.60783	0.145792	-0.554843	-1.73176	-1.12643	1.61128	0.696753	-0.12137	-1.38928	2.40424	-1.18393	-0.805408	1.07579	-0.829355	-0.386599	-0.575366	-0.535955	-0.795522	-0.336322	-0.331267	1.37831	0.147671	0.144081	3.1078	-0.455356	-0.360249	-0.862956	2.97849	0.711458	-0.00413509	0.853107	0.308672	-0.262234	-0.29675	2.39667	-0.938912	0.0971479	-1.09729	0.230787	0.0215012	-0.141959	0.811117	-0.540155	-1.3308	1.86581	-1.7124	-0.531811	0.295331	0.850405	2.20655	-0.0845398	-0.820844	0.934916	2.27964	1.87706	-1.33719	0.172847	1.01053	0.0772849	0.690205	1.18003	1.6836	-1.33378	-0.0508613	0.186202	-0.164258	0.165562	0.489354	-1.04899	0.476596	-1.424506e+002	-1.391145e+003	-1.533596e+003
28950	0.47328	4.20268	-1.67731	1.65367	1.80152	4.23631	-3.01741	0.690375	0.0699885	0.296982	0.723699	0.169494	0.0375996	0.697594	1.95015	1.93747	1.10367	1.10328	-2.02345	-0.890361	-0.436359	-1.59343	0.0211652	-0.15674	0.399035	-0.472273	2.76826	2.46152	-1.6423	-0.263086	1.16235	0.778099	-0.471819	0.701649	-0.804335	-0.546686	0.786328	-2.30979	1.37867	0.598847	0.550738	2.92445	-0.0989176	0.156882	-0.936158	2.37971	0.213665	1.3139	0.636109	0.0523241	-1.78776	-1.08218	2.30602	-0.774206	-1.9218	-1.12723	0.314246	-0.225782	-0.0917531	0.501708	-0.217	0.107358	1.9171	-1.43307	0.344523	1.06078	1.10282	1.36955	-1.29762	-0.999514	0.726072	3.03656	-0.148149	-2.16945	0.000315758	0.380385	0.0152604	0.565934	0.804015	0.748396	-2.03745	0.736575	0.574141	-0.421085	0.716141	-0.853123	-1.21603	0.296306	-1.550332e+002	-1.381932e+003	-1.536965e+003
29000	0.503323	3.21202	-1.68712	1.62295	1.44308	2.81062	-3.04926	0.594194	0.29429	0.31133	0.558425	0.281767	0.0386824	0.632236	1.76742	1.69684	1.1058	1.12005	-1.15605	1.48559	-0.934862	-1.27838	1.27163	-0.151548	-0.373109	0.704449	-1.11531	2.48244	-0.550314	1.41639	0.560826	-0.429194	-0.409113	-0.958749	-0.951687	-0.826005	-0.478243	-1.58503	1.44928	0.43357	-0.970632	2.60157	-0.53955	0.64734	-0.592919	3.14462	0.196179	0.272202	0.80715	0.000903986	-1.69014	-0.898069	2.89963	-0.949632	-0.952076	-0.937898	0.423019	1.74647	-2.008	0.291817	0.046393	0.639626	1.82164	-1.49618	-1.14093	-0.598344	1.23694	1.66324	1.24668	-0.964521	1.3722	2.36544	0.424114	-1.40699	0.18185	-1.06663	0.0788885	0.899699	2.10136	0.584911	-2.61469	0.638661	0.415965	-0.365388	0.844179	1.10718	0.338834	0.448123	-1.486739e+002	-1.396031e+003	-1.544705e+003
29050	0.453306	3.03911	-1.6901	1.48291	1.73102	3.42395	-3.10344	0.493257	0.10356	0.3086	0.62038	0.534488	0.0857604	0.783982	2.02737	1.85234	1.10118	1.11183	-2.00225	-1.15289	-0.492948	-1.03871	-1.57127	1.37454	0.582695	1.0807	-1.29967	2.37132	-0.461602	1.18526	-1.32148	0.898318	-0.427157	-0.874407	-0.77469	-0.47302	-0.600426	1.0084	1.42456	1.16814	0.613196	2.49114	0.482251	1.05261	-0.560254	2.66116	0.972647	0.115681	0.844816	0.834695	-0.0759459	-0.258739	2.40567	-2.0281	-0.332827	-1.1389	-0.246417	0.204372	-1.54321	0.651156	0.23174	0.275507	1.7327	-0.984243	-2.30236	-1.77926	1.35003	1.6912	0.38168	-0.832743	1.31998	1.47981	-0.04142	-1.40369	0.879578	1.33114	0.0562707	1.65685	0.618097	-0.925073	-2.35541	0.578452	-0.703063	-0.425643	0.6674	1.67345	0.598907	0.359509	-1.510900e+002	-1.383047e+003	-1.534137e+003
29100	0.442469	2.00914	-1.71386	1.53402	1.64271	 3.05	-2.80756	0.38818	0.0666894	0.36661	0.525454	0.417971	0.176326	0.829196	1.92073	1.90432	1.10694	1.10255	-1.86105	-1.54422	-0.193626	-0.802576	-1.10464	0.119126	-0.265123	1.24862	-0.510286	2.15165	-0.756021	-2.49314	0.850591	0.356211	-0.104994	0.473073	-0.789419	-0.434907	-1.65149	1.18701	1.07808	1.62963	-0.419481	2.50935	0.228781	1.26216	0.494056	2.45944	0.342807	0.92149	0.752869	0.123275	-0.404355	0.480172	1.97711	-1.11544	0.415671	-0.898031	0.607258	0.122784	0.322958	0.130865	-0.445628	0.660902	1.74649	-1.94593	-0.689643	-0.157249	0.00927151	2.02778	0.376232	-0.654671	0.890097	1.02172	0.266931	-2.31856	0.833973	-0.992361	0.165046	1.53446	2.2264	0.388698	-2.09426	1.34465	0.9643	-0.19828	1.03694	1.06941	2.46874	-0.375957	-1.451262e+002	-1.384141e+003	-1.529267e+003
29150	0.36949	2.65861	-1.7234	1.59574	1.99655	3.34936	-2.88226	0.38313	0.134492	0.353527	0.584714	0.52795	0.171336	0.609166	2.07868	1.94093	1.10264	1.10776	-1.70998	-0.979177	-0.744558	-1.2633	-1.16985	1.16366	0.270058	1.534	1.63184	2.13953	-0.692415	-0.828768	1.51228	1.33059	-0.0992876	-0.482288	-0.424472	-0.382098	-0.696373	0.302366	1.2244	0.855262	1.75878	2.69402	-0.353074	1.31388	-0.552156	2.59156	0.00356214	0.0294843	1.07049	-0.0202706	-0.377839	0.585641	2.64186	-0.55979	-0.0113261	-0.930688	0.824953	-0.727251	-1.08357	0.209499	-0.923475	-1.24465	1.76944	-2.23552	-0.321576	-0.215495	0.682517	2.08918	-1.31538	-0.556738	0.95403	0.468572	0.133058	-2.03047	0.918165	-0.614032	0.089058	1.31676	1.0485	0.808281	-1.95083	0.373261	-0.000648224	-0.134568	0.259071	0.403268	0.338896	-0.707604	-1.405388e+002	-1.393028e+003	-1.533567e+003
29200	0.109269	4.684	-1.72086	1.67056	2.20879	3.11347	-2.88906	0.485131	0.303772	0.387682	0.639193	0.121771	0.186398	0.657011	1.86028	1.86599	1.10252	1.10046	-1.7482	-2.02131	-0.417622	-1.70876	-0.694739	0.716174	0.267434	0.618409	0.108157	2.08668	-1.33186	-0.40381	1.16665	-0.295004	-0.379601	-1.27696	-0.271156	-0.919766	2.25596	-0.718518	1.11453	1.41805	-1.1094	2.40025	-0.240389	-0.741878	1.54075	2.85355	0.27191	0.315503	0.766937	-0.602698	0.433365	-0.987043	2.47288	0.250142	0.781361	-0.823966	0.610946	-0.536925	-0.847414	0.393995	-0.289948	0.693999	1.57885	-2.3816	-0.921811	0.200756	0.630516	2.53148	-1.33484	-0.454292	1.26171	1.26406	-0.0195359	-1.43358	0.989953	-0.289613	0.219632	1.10812	1.48797	0.924325	-2.64806	0.69517	-3.1809	-0.230971	-0.174733	1.88849	0.441279	-0.0569658	-1.526961e+002	-1.387155e+003	-1.539851e+003
29250	0.0861352	3.03392	-1.72032	1.51568	2.15038	3.12637	-2.81347	0.468733	0.102409	0.394865	0.532545	0.174091	0.132269	0.625621	2.18123	1.92374	1.108	1.11181	-2.25528	1.54338	-0.31049	-2.26029	-0.587804	-0.518347	0.24503	1.38788	-0.205192	2.00949	-1.13567	1.55964	-0.0384488	0.24497	-1.03118	0.73897	-0.716413	-2.16653	1.21495	-0.400524	1.27676	0.661904	-1.4462	2.69067	-0.436677	0.661237	0.170582	2.78832	0.502713	-0.0694197	0.881569	-0.107166	1.77616	-0.0345878	2.32014	-0.518852	1.34177	-0.966758	0.412367	0.0736243	0.32442	0.372114	0.623058	-0.86568	1.50721	-1.88644	-0.860482	0.86015	1.30867	1.60234	-1.20344	-0.54408	0.61894	0.652214	-0.705011	-1.31278	1.10951	0.696861	-0.0177759	1.18534	1.25675	-1.80257	-0.778502	0.558138	-0.422569	-0.238515	0.122064	-0.399522	1.20503	-0.173093	-1.389226e+002	-1.400421e+003	-1.539344e+003
29300	0.136925	4.1912	-1.75948	1.67315	1.92684	3.47445	-2.84083	0.517063	0.05187	0.380342	0.520192	0.1743	0.147971	0.662055	1.88614	1.80076	1.10324	1.10212	-2.17826	0.815902	0.0132648	-2.08395	-0.937313	0.116692	0.641352	1.02865	-1.94537	2.1678	-0.764088	1.86693	0.329727	0.258803	-0.138468	-0.60863	-0.362644	-1.07232	-1.44364	-0.477506	1.07885	0.863653	-0.766594	2.44037	-0.662101	0.195777	-0.0782697	2.96459	0.620508	0.379628	0.913143	0.0718897	0.445004	-0.976235	2.32241	0.0072607	-0.194923	-0.919162	0.487528	-0.52609	0.00553688	0.252792	0.14941	1.39258	1.54645	-2.43363	-0.255864	0.010658	1.7212	2.42717	0.793081	-0.466979	1.45152	1.46455	0.10897	-2.16973	1.97545	-0.166154	0.0954986	2.10872	-0.429415	-0.0249741	-0.530346	1.11079	-0.341145	-0.160941	0.270555	-0.887146	0.683944	-0.301386	-1.429923e+002	-1.387593e+003	-1.530585e+003
29350	0.162379	3.69773	-1.71632	1.63803	1.90686	3.50237	-3.17414	0.427336	0.124356	0.410873	0.410486	0.24072	0.0990048	0.68259	1.82753	2.04086	1.10335	1.11453	-1.58499	-1.61555	0.0210318	-1.18406	-1.85062	1.84913	1.24187	1.21379	-0.239253	2.00137	-1.18804	-0.363055	1.30258	1.15232	-0.626446	-0.187261	-0.511327	-1.67449	0.262856	-0.438849	1.50485	0.955167	-1.85793	2.1291	-1.01535	-2.22749	-0.994788	2.67439	0.810223	0.720863	0.842465	0.309195	-0.41012	1.5775	2.55765	-0.206724	1.00929	-0.672754	1.10898	-0.0469766	0.392693	0.673726	0.407908	-0.220888	1.54427	-2.26493	-1.31673	-0.684368	1.21773	2.56192	0.0921605	-0.581993	0.453123	1.06629	0.183825	-1.25169	1.3678	0.507607	0.191075	1.76402	0.0149761	-1.03068	-0.886683	0.89781	-0.274963	-0.180808	0.332722	1.71864	0.342407	0.70187	-1.438494e+002	-1.396426e+003	-1.540275e+003
29400	0.30631	5.25802	-1.71597	1.56443	1.94478	2.88677	-3.04799	0.483059	0.0594332	0.387447	0.42263	0.0428694	0.179703	0.636658	1.80327	2.188	1.10599	1.11324	-1.92397	-0.860207	-0.300057	-1.63138	0.0291513	-1.05291	0.679962	0.934524	-0.503723	1.93736	-1.1929	-0.50182	0.651437	1.12924	0.183179	-1.52556	-0.495315	-0.359578	-1.82517	0.765507	1.60565	0.986441	0.221913	2.28778	-0.117467	2.14245	1.61738	3.08244	1.06534	-2.37502	0.862891	1.01857	-1.45269	0.995118	2.54584	-0.834299	-0.77545	-0.783283	0.393434	-1.27724	-1.61624	0.0443115	0.197838	1.05371	1.66148	-2.04165	1.07001	1.1736	1.02711	2.44735	1.16106	-0.723868	1.22015	1.59952	-2.02499	-1.61984	0.557824	1.22708	0.0910723	1.30278	-0.423969	0.46205	-1.32541	0.92654	-1.91403	-0.206772	0.706884	2.27424	-1.01453	-0.0744717	-1.534776e+002	-1.391210e+003	-1.544687e+003
29450	0.205844	4.39296	-1.70121	1.59432	1.79951	3.95335	-3.01711	0.444423	0.366198	0.357883	0.547946	0.184657	0.0505495	0.619666	2.01885	1.94453	1.10783	1.10964	-2.24423	-1.20217	-0.353754	-1.74917	-1.59653	-0.202038	0.755801	0.17744	-1.95926	2.00227	-1.98626	-0.0941763	-1.6398	1.30814	-0.553453	2.06962	-0.419359	-0.679273	0.994522	-0.168417	1.45377	0.777655	0.794165	2.59276	-0.386899	2.58517	0.976558	3.29991	1.31515	-1.55526	0.796486	0.733232	0.20997	-0.967422	2.51028	-0.740853	-1.32021	-0.977515	0.282335	1.09865	-0.673478	0.45541	0.698676	1.2817	1.61019	-1.32508	1.10753	-0.317414	1.41211	1.66315	0.463052	-0.668544	0.84881	0.309795	0.220701	-1.28922	1.01676	-0.819464	0.0191218	1.09127	-0.835915	-0.655548	-1.23039	1.26391	-0.480454	-0.439021	0.781367	1.52365	-1.85612	0.398577	-1.517598e+002	-1.396631e+003	-1.548390e+003
29500	0.219152	3.24142	-1.72961	1.58014	2.56132	3.16626	-2.82546	0.479487	0.391569	0.342175	0.529567	0.143634	0.139888	0.655304	1.78747	2.06037	1.10282	1.10395	-1.96327	1.16475	-0.333122	-1.6064	-1.46088	-0.42781	0.332549	1.3266	0.32659	2.35242	-0.644828	-0.547797	-0.723668	0.554055	-0.917621	0.951142	-0.646279	-1.87206	-0.40446	-1.06755	1.20817	1.20903	-1.05885	2.66137	-0.234486	-0.17439	0.343298	3.1313	1.0592	0.315486	0.889481	0.535907	-1.14363	-0.302871	2.47419	-0.768763	-2.40462	-0.85761	0.236424	0.217398	0.267167	0.379558	0.559507	0.730849	1.69679	-1.8023	0.761803	1.17731	0.877079	2.1039	-0.150931	-0.752566	1.59696	-1.90542	0.703373	-1.33845	0.294764	0.216907	0.296861	1.00502	-2.59803	-0.280336	-1.40286	1.40774	-0.702746	-0.2177	0.808314	0.130746	-0.24338	0.00957555	-1.453240e+002	-1.390156e+003	-1.535480e+003
29550	0.19508	3.49761	-1.7142	1.48706	2.90117	2.96559	-2.71743	0.393597	0.147764	0.325354	0.367546	0.20656	0.387905	0.500501	2.06431	1.86441	1.10883	1.11294	-1.97256	0.0824123	-0.0652728	-1.66233	-0.168262	-0.557672	0.0214513	1.55133	0.393202	2.25051	-0.805791	1.76066	1.88208	0.160847	-0.158098	2.19998	-0.763672	-1.02579	-1.2165	0.394491	1.26462	2.28777	0.511414	3.28983	1.13692	-0.114908	1.00611	1.32949	-0.409125	-0.998294	0.856576	-0.705389	-0.231271	0.867468	2.82695	-1.86033	0.936158	-1.09154	-0.598406	-0.773439	1.12016	0.586625	0.4245	0.63552	1.90682	-2.68163	0.33254	1.78967	0.149072	2.8896	-1.15923	-0.807839	1.91086	1.49791	-3.56251	-2.94277	0.865893	0.937818	0.191274	2.15403	-1.15047	-1.93064	-2.16174	1.94113	-1.01985	-0.192368	1.62662	-1.23731	0.847553	-0.488385	-1.649472e+002	-1.402714e+003	-1.567662e+003
29600	0.0813132	4.5282	-1.6812	1.33887	2.10231	3.25461	-2.70697	0.394904	0.0410246	0.343821	0.380673	0.220315	0.00458685	0.507488	2.42433	2.35009	1.10567	1.10497	-2.78111	-0.309782	-0.328218	-2.86463	-0.97703	0.0980759	-0.963883	1.27538	-1.89594	2.29779	-0.87345	1.23831	2.52637	-0.674967	-0.694766	2.18455	-0.617202	-1.43845	-1.02306	-0.31569	1.02874	2.29068	-0.87379	2.85205	0.764834	-0.582556	0.39337	0.731264	0.260164	2.57931	0.890733	0.249537	-0.236796	-1.72885	2.66949	-1.53282	-1.36838	-1.05152	-0.14426	0.469217	-0.790523	0.0403557	0.741889	0.550166	1.37531	-2.16569	-1.44157	-0.524353	 1.53	3.15982	1.36247	-0.942573	2.08257	0.357816	-1.76346	-2.32519	0.819396	-0.716844	-0.131203	1.71968	0.32002	0.00339577	-1.8133	0.34509	0.558112	-0.222902	0.442642	0.336294	1.86633	-0.744839	-1.582406e+002	-1.404468e+003	-1.562709e+003
29650	0.129132	4.00443	-1.659	1.42375	2.33197	3.04683	-2.51007	0.501212	0.190791	0.377922	0.513264	0.172512	0.037041	0.450197	1.799	1.79036	1.10193	1.10486	-2.20749	-1.10294	-0.752409	-2.11285	-0.415622	-0.0128999	-0.0479872	1.22394	0.375323	1.84965	-0.668718	0.661428	-0.600522	0.405247	-0.625356	1.43487	-0.923977	-1.29394	0.600741	-0.480591	1.12014	1.52903	-0.670351	2.38564	0.707842	-0.578255	2.03974	3.1463	-0.121779	0.200677	0.794373	-0.421738	1.39775	-0.29921	2.48934	-1.21412	-0.417819	-1.12041	-0.237016	0.349948	-0.548727	-0.576335	-0.313147	0.946457	1.48809	-2.45502	-1.5496	1.11764	0.302216	1.76752	-1.04316	-0.789345	1.21846	-0.156258	1.63534	-2.82194	0.530417	1.61604	0.020874	1.2972	0.564744	0.57959	-2.25439	0.586129	-0.715665	-0.348955	0.472225	0.513318	0.244536	-1.00816	-1.425899e+002	-1.388811e+003	-1.531401e+003
29700	0.147198	4.28638	-1.65626	1.56353	2.44274	3.1171	-2.59872	0.494272	0.0689964	0.334118	0.409223	0.1994	0.183485	0.519896	2.53443	1.9071	1.10001	1.10189	-1.69054	-0.800528	-0.221058	-1.7346	0.503757	2.12661	-0.831982	0.96114	-1.18154	2.0841	-1.52992	-1.25771	0.0804257	0.0164158	-0.75854	-2.16278	-0.80604	-2.2646	-0.38444	1.32666	0.749597	0.855493	-0.583448	2.80487	-0.445981	-0.680147	-0.554381	2.78196	-0.00358787	-0.48804	0.821488	-0.984888	0.529992	-0.0287504	2.29457	-1.07456	-0.990625	-1.04183	-0.231354	-0.402176	-1.21193	-0.425045	0.291995	-0.368006	1.39121	-2.64713	-0.0291878	0.0562101	1.21407	1.85186	0.914287	-1.01082	0.64518	-1.4152	-0.436859	-2.12891	0.587081	0.343539	-0.049134	1.2439	0.347588	0.480929	-1.68603	0.818905	2.08578	-0.525574	0.356544	-0.149448	-1.59249	-0.277482	-1.423385e+002	-1.394542e+003	-1.536880e+003
